ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00001218,279,278,0,0,1,0,0,0,0,0,0,0,0,278,0,1,0,0
N00001219,301,297,0,0,1,0,0,0,0,3,0,0,0,297,3,1,0,0
N00001220,231,229,1,0,0,0,0,0,0,1,0,0,0,229,1,1,0,0
N00001221,258,256,0,0,0,1,0,0,0,0,0,0,1,256,0,1,0,1
N00001222,213,207,0,1,0,0,0,0,0,5,0,0,0,208,5,0,0,0
N00001223,300,299,0,0,0,0,0,0,0,1,0,0,0,299,1,0,0,0
N00001224,265,263,0,0,0,0,0,0,1,1,0,0,0,263,2,0,0,0
N00001225,242,239,0,0,0,0,0,3,0,0,0,0,0,239,0,3,0,0
N00001226,236,233,1,0,0,0,0,0,0,0,0,0,2,233,0,1,0,2
N00001227,246,246,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0
N00001228,212,211,0,0,1,0,0,0,0,0,0,0,0,211,0,1,0,0
N00001229,255,254,0,0,0,0,0,0,0,1,0,0,0,254,1,0,0,0
N00001230,298,291,0,0,0,0,0,0,0,3,0,2,2,291,3,0,2,2
N00001231,401,398,0,0,0,0,0,2,0,1,0,0,0,398,1,2,0,0
N00001232,375,375,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0
N00001233,421,416,0,0,1,0,0,0,0,1,0,0,3,416,1,1,0,3
N00001234,351,345,0,2,3,0,0,1,0,0,0,0,0,347,0,4,0,0
N00001235,953,949,0,0,0,0,0,3,0,0,1,0,0,949,1,3,0,0
N00001236,372,367,0,0,0,0,0,0,0,0,0,5,0,367,0,0,5,0
N00001237,289,288,0,0,0,0,0,0,0,0,0,1,0,288,0,0,1,0
N00001238,297,291,0,1,0,0,0,0,2,0,0,3,0,292,2,0,3,0
N00001239,313,313,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0
N00001240,1095,1088,1,1,0,0,1,0,0,0,0,2,2,1089,0,2,2,2
N00001241,352,350,0,0,0,0,0,1,0,0,0,1,0,350,0,1,1,0
N00001242,335,334,0,0,0,0,0,0,0,0,1,0,0,334,1,0,0,0
N00001243,275,275,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0
N00001244,335,334,0,0,0,0,0,0,0,0,1,0,0,334,1,0,0,0
N00001245,334,331,0,1,0,0,0,1,0,0,0,1,0,332,0,1,1,0
N00001246,608,594,5,0,2,0,0,0,0,5,0,1,1,594,5,7,1,1
N00001247,245,239,1,0,1,0,0,0,0,0,0,4,0,239,0,2,4,0
N00001248,430,429,0,0,0,0,0,0,0,0,0,1,0,429,0,0,1,0
N00001249,403,399,1,0,0,0,0,1,0,0,0,1,1,399,0,2,1,1
N00001250,463,458,2,0,0,0,0,0,0,0,0,2,1,458,0,2,2,1
N00001251,327,305,0,0,0,0,0,21,0,0,0,0,1,305,0,21,0,1
N00001252,321,303,0,0,0,0,0,4,0,5,0,7,2,303,5,4,7,2
N00001253,233,220,0,0,0,0,0,13,0,0,0,0,0,220,0,13,0,0
N00001254,314,313,1,0,0,0,0,0,0,0,0,0,0,313,0,1,0,0
N00001255,276,273,0,0,1,0,0,1,0,1,0,0,0,273,1,2,0,0
N00001256,262,261,0,0,0,0,0,0,0,0,0,1,0,261,0,0,1,0
N00001257,233,230,1,0,0,0,0,2,0,0,0,0,0,230,0,3,0,0
N00001258,250,245,0,0,0,0,0,0,0,5,0,0,0,245,5,0,0,0
N00001259,285,274,0,0,0,0,0,10,0,0,0,1,0,274,0,10,1,0
N00001260,363,354,0,0,0,0,0,0,0,2,0,6,1,354,2,0,6,1
N00001261,249,248,0,0,0,1,0,0,0,0,0,0,0,248,0,1,0,0
N00001262,389,387,0,0,0,0,0,1,0,0,0,1,0,387,0,1,1,0
N00001291,344,338,0,0,0,0,0,0,0,6,0,0,0,338,6,0,0,0
N00001292,878,868,0,1,0,0,1,0,1,1,0,6,0,869,2,1,6,0
N00001293,358,358,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0
N00001294,335,332,0,0,0,0,0,0,0,3,0,0,0,332,3,0,0,0
N00001295,312,311,0,0,0,0,0,0,0,0,0,0,1,311,0,0,0,1
N00001296,273,272,0,0,0,0,0,1,0,0,0,0,0,272,0,1,0,0
N00001297,384,377,0,0,3,0,0,1,0,0,1,2,0,377,1,4,2,0
N00001298,394,375,0,0,2,0,0,2,0,0,7,8,0,375,7,4,8,0
N00001299,319,318,0,0,0,0,0,0,0,0,0,1,0,318,0,0,1,0
N00001300,287,287,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0
N00001301,375,370,0,0,4,0,0,0,0,1,0,0,0,370,1,4,0,0
N00001302,745,741,1,0,0,0,0,2,0,0,0,1,0,741,0,3,1,0
N00001303,333,327,0,1,3,0,0,2,0,0,0,0,0,328,0,5,0,0
N00001304,322,322,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
N00001305,325,323,0,0,0,0,0,2,0,0,0,0,0,323,0,2,0,0
N00001306,214,210,0,0,0,0,0,1,2,0,0,1,0,210,2,1,1,0
N00001307,321,321,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0
N00001308,486,461,6,0,0,0,0,10,1,4,0,4,0,461,5,16,4,0
N00001309,368,351,0,0,4,0,0,2,0,0,0,10,1,351,0,6,10,1
N00001310,981,943,8,0,17,3,0,5,0,2,0,3,0,943,2,33,3,0
N00001311,326,309,0,0,0,0,0,4,0,13,0,0,0,309,13,4,0,0
N00001312,654,625,0,1,10,0,0,11,0,0,0,5,2,626,0,21,5,2
N00001313,417,355,0,0,18,0,0,35,0,0,0,8,1,355,0,53,8,1
N00001314,401,358,1,1,0,0,0,30,0,11,0,0,0,359,11,31,0,0
N00001315,246,243,1,0,0,0,0,1,0,0,0,1,0,243,0,2,1,0
N00001316,352,340,0,0,0,0,0,8,0,2,2,0,0,340,4,8,0,0
N00001317,267,261,0,0,0,0,0,6,0,0,0,0,0,261,0,6,0,0
N00001318,287,273,0,1,0,3,0,0,0,5,0,4,1,274,5,3,4,1
N00001319,285,281,0,0,4,0,0,0,0,0,0,0,0,281,0,4,0,0
N00001320,253,252,0,0,0,0,0,0,0,0,0,1,0,252,0,0,1,0
N00001321,274,270,0,1,0,0,0,1,0,0,0,2,0,271,0,1,2,0
N00001322,274,270,1,0,0,0,0,1,0,0,0,2,0,270,0,2,2,0
N00001323,295,291,1,0,0,0,0,0,0,1,0,2,0,291,1,1,2,0
N00001324,243,233,0,0,0,0,0,9,1,0,0,0,0,233,1,9,0,0
N00001325,1263,1211,7,1,12,0,0,8,0,6,0,12,6,1212,6,27,12,6
N00001326,360,345,1,0,5,0,0,1,1,0,0,6,1,345,1,7,6,1
N00001327,328,317,0,0,1,0,0,0,0,0,0,5,5,317,0,1,5,5
N00001328,1036,980,9,0,10,0,1,8,0,9,0,18,1,980,9,28,18,1
N00001329,281,272,5,0,0,0,0,0,0,2,0,2,0,272,2,5,2,0
N00001330,322,316,2,0,1,0,0,1,1,0,0,1,0,316,1,4,1,0
N00001331,274,272,0,0,0,0,0,0,0,0,0,2,0,272,0,0,2,0
N00001332,186,175,2,1,3,0,0,2,0,0,0,2,1,176,0,7,2,1
N00001333,337,323,4,1,1,0,0,6,0,0,0,2,0,324,0,11,2,0
N00001334,354,316,24,0,9,0,0,1,0,0,0,2,2,316,0,34,2,2
N00001335,194,182,5,0,2,0,0,1,0,0,1,3,0,182,1,8,3,0
N00001336,318,306,0,0,0,3,0,3,0,3,0,2,1,306,3,6,2,1
N00001337,302,287,1,0,1,0,0,9,0,0,0,4,0,287,0,11,4,0
N00001338,303,272,0,0,4,0,0,22,0,0,0,5,0,272,0,26,5,0
N00001339,370,324,0,0,8,0,0,33,0,2,0,0,3,324,2,41,0,3
N00001340,779,701,3,0,26,0,0,27,0,12,0,3,7,701,12,56,3,7
N00001341,329,328,0,0,0,0,0,0,0,1,0,0,0,328,1,0,0,0
N00001342,388,388,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0
N00001343,293,289,0,0,0,0,0,0,0,1,0,1,2,289,1,0,1,2
N00001344,330,328,0,0,0,0,0,0,0,0,0,2,0,328,0,0,2,0
N00001345,250,249,0,0,0,0,0,0,0,1,0,0,0,249,1,0,0,0
N00001346,820,779,8,2,16,0,0,7,0,1,2,3,2,781,3,31,3,2
N00001347,513,503,0,1,2,1,0,1,0,0,0,0,5,504,0,4,0,5
N00001348,304,293,2,0,7,0,0,0,0,1,0,1,0,293,1,9,1,0
N00001349,248,234,2,1,6,0,0,4,0,0,0,0,1,235,0,12,0,1
N00001350,919,904,0,4,8,0,0,1,0,0,0,1,1,908,0,9,1,1
N00001351,390,386,3,0,0,0,0,0,1,0,0,0,0,386,1,3,0,0
N00001352,303,292,0,1,6,0,0,1,0,2,0,0,1,293,2,7,0,1
N00001353,358,354,1,0,1,0,0,0,0,2,0,0,0,354,2,2,0,0
N00001354,756,736,0,5,3,1,0,2,0,1,0,2,6,741,1,6,2,6
N00001355,287,281,0,1,5,0,0,0,0,0,0,0,0,282,0,5,0,0
N00001356,280,276,0,0,0,0,0,1,0,0,0,1,2,276,0,1,1,2
N00001357,155,155,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0
N00001358,344,339,0,0,0,0,0,0,0,2,0,0,3,339,2,0,0,3
N00001359,294,290,0,0,1,0,0,0,0,2,0,1,0,290,2,1,1,0
N00001360,276,261,0,1,3,5,1,1,0,3,0,1,0,262,3,10,1,0
N00001361,295,285,4,0,0,0,0,0,0,6,0,0,0,285,6,4,0,0
N00001362,293,293,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0
N00001401,851,780,42,1,7,0,0,11,0,1,0,8,1,781,1,60,8,1
N00001415,275,272,1,0,0,0,0,0,0,1,0,1,0,272,1,1,1,0
N00001416,947,644,25,0,261,1,0,8,0,2,1,1,4,644,3,295,1,4
N00001417,277,271,0,0,0,0,0,0,0,1,0,4,1,271,1,0,4,1
N00001418,662,595,9,0,46,0,0,6,0,6,0,0,0,595,6,61,0,0
N00001419,248,235,0,0,11,0,0,0,0,2,0,0,0,235,2,11,0,0
N00001420,243,211,16,0,3,0,0,0,0,6,0,6,1,211,6,19,6,1
N00001421,1333,1151,70,0,41,0,0,43,0,6,1,16,5,1151,7,154,16,5
N00001422,200,171,24,0,0,0,0,0,0,4,0,0,1,171,4,24,0,1
N00001423,445,391,51,0,0,0,0,3,0,0,0,0,0,391,0,54,0,0
N00001424,223,202,5,0,0,0,6,7,0,1,1,0,1,202,2,18,0,1
N00001425,267,234,25,0,0,0,0,1,0,3,0,4,0,234,3,26,4,0
N00001426,229,221,2,0,0,0,0,0,0,1,0,2,3,221,1,2,2,3
N00001427,251,251,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0
N00001428,279,277,0,0,0,0,0,0,0,1,0,0,1,277,1,0,0,1
N00001429,1073,937,34,0,23,0,4,49,0,6,0,10,10,937,6,110,10,10
N00001430,262,258,2,0,0,0,0,0,0,0,0,0,2,258,0,2,0,2
N00001431,326,326,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0
N00001432,281,281,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0
N00001433,254,247,5,0,0,0,1,0,1,0,0,0,0,247,1,6,0,0
N00001434,302,301,0,0,0,0,0,0,1,0,0,0,0,301,1,0,0,0
N00001435,233,233,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0
N00001436,301,298,0,1,1,0,0,0,0,0,0,0,1,299,0,1,0,1
N00001437,201,201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0
N00001438,291,283,0,0,0,0,0,5,0,0,0,3,0,283,0,5,3,0
N00001439,270,249,16,1,0,0,0,0,0,1,1,1,1,250,2,16,1,1
N00001440,251,246,2,0,0,0,0,1,0,0,0,2,0,246,0,3,2,0
N00001441,282,266,0,0,1,0,0,6,0,1,0,7,1,266,1,7,7,1
N00001442,347,344,0,0,0,0,0,0,0,0,0,2,1,344,0,0,2,1
N00001443,209,207,1,0,0,0,0,0,0,0,0,1,0,207,0,1,1,0
N00001444,268,268,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0
N00001461,317,307,5,1,0,4,0,0,0,0,0,0,0,308,0,9,0,0
N00001462,357,343,5,0,4,0,0,0,0,1,0,2,2,343,1,9,2,2
N00001463,385,380,1,0,3,0,0,0,0,0,0,1,0,380,0,4,1,0
N00001464,345,305,14,0,5,0,4,7,0,0,0,6,4,305,0,30,6,4
N00001465,422,407,0,0,3,9,0,0,0,0,0,0,3,407,0,12,0,3
N00001466,280,259,5,5,0,3,0,3,0,1,1,2,1,264,2,11,2,1
N00001467,1504,1361,73,1,5,4,1,29,1,5,1,16,7,1362,7,112,16,7
N00001468,283,265,8,0,2,0,0,0,1,7,0,0,0,265,8,10,0,0
N00001469,246,230,3,0,6,0,2,0,0,3,0,2,0,230,3,11,2,0
N00001470,348,332,13,0,0,0,0,0,0,2,0,1,0,332,2,13,1,0
N00001471,493,480,7,0,1,0,0,0,0,4,0,1,0,480,4,8,1,0
N00001472,891,862,0,0,11,4,0,3,0,2,0,8,1,862,2,18,8,1
N00001473,426,390,9,0,7,0,5,4,0,0,0,7,4,390,0,25,7,4
N00001474,347,337,5,0,4,0,0,0,0,1,0,0,0,337,1,9,0,0
N00001475,302,285,2,1,10,0,0,0,0,2,0,2,0,286,2,12,2,0
N00001476,277,254,5,0,0,0,0,7,0,0,0,10,1,254,0,12,10,1
N00001477,271,252,2,0,1,0,3,3,1,0,0,4,5,252,1,9,4,5
N00001478,301,275,16,0,7,0,0,1,0,0,0,2,0,275,0,24,2,0
N00001479,344,324,8,0,10,0,0,0,0,0,0,1,1,324,0,18,1,1
N00001514,249,227,10,0,3,0,0,4,0,1,3,1,0,227,4,17,1,0
N00001515,351,337,0,0,6,7,0,0,0,0,0,0,1,337,0,13,0,1
N00001516,275,271,2,0,0,0,0,0,0,0,0,2,0,271,0,2,2,0
N00001517,359,349,0,0,1,7,0,1,0,0,0,1,0,349,0,9,1,0
N00001518,436,390,10,0,14,6,0,10,0,0,0,3,3,390,0,40,3,3
N00001519,298,284,1,0,1,0,0,8,0,1,0,3,0,284,1,10,3,0
N00001520,265,259,0,0,0,0,0,0,4,1,0,1,0,259,5,0,1,0
N00001521,249,245,2,0,0,0,0,0,0,0,0,2,0,245,0,2,2,0
N00001522,278,278,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
N00001523,211,206,0,0,0,0,0,0,0,1,0,4,0,206,1,0,4,0
N00001524,253,240,0,0,4,0,0,1,0,5,0,3,0,240,5,5,3,0
N00001525,239,221,0,0,9,0,1,0,0,3,0,4,1,221,3,10,4,1
N00001526,219,212,0,1,4,0,0,1,0,0,0,1,0,213,0,5,1,0
N00001527,243,229,0,0,5,0,0,0,0,1,0,6,2,229,1,5,6,2
N00001528,244,217,8,0,12,0,0,5,0,0,0,2,0,217,0,25,2,0
N00001529,286,269,1,0,0,0,0,9,0,0,0,7,0,269,0,10,7,0
N00001530,386,371,2,0,9,0,0,1,0,0,1,2,0,371,1,12,2,0
N00001531,320,313,1,1,0,0,0,5,0,0,0,0,0,314,0,6,0,0
N00001532,435,422,0,12,0,0,0,1,0,0,0,0,0,434,0,1,0,0
N00001533,636,623,0,3,0,0,0,9,0,0,0,1,0,626,0,9,1,0
N00001534,321,315,0,5,0,0,0,0,0,0,0,1,0,320,0,0,1,0
N00001535,385,375,0,0,3,0,0,0,0,6,1,0,0,375,7,3,0,0
N00001536,401,400,0,0,0,0,0,0,0,0,0,1,0,400,0,0,1,0
N00001537,356,355,0,0,0,0,0,0,0,0,0,1,0,355,0,0,1,0
N00001538,386,386,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0
N00001539,346,345,0,0,0,0,0,0,0,1,0,0,0,345,1,0,0,0
N00001540,408,399,0,0,4,0,0,0,1,0,0,4,0,399,1,4,4,0
N00001541,286,285,1,0,0,0,0,0,0,0,0,0,0,285,0,1,0,0
N00001542,324,320,0,0,1,0,0,0,0,0,0,3,0,320,0,1,3,0
N00001543,366,362,0,0,3,0,0,1,0,0,0,0,0,362,0,4,0,0
N00001544,280,280,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
N00001545,352,327,0,0,10,0,0,1,1,2,1,9,1,327,4,11,9,1
N00001546,352,346,0,0,4,0,0,0,0,1,0,1,0,346,1,4,1,0
N00001547,316,310,1,0,0,0,0,1,0,2,0,1,1,310,2,2,1,1
N00001548,317,308,1,0,2,0,0,1,0,2,0,3,0,308,2,4,3,0
N00001549,376,369,0,1,2,0,0,3,1,0,0,0,0,370,1,5,0,0
N00001550,213,197,3,0,7,0,0,0,1,2,0,3,0,197,3,10,3,0
N00001551,388,370,8,0,6,0,0,0,0,2,0,2,0,370,2,14,2,0
N00001552,376,369,0,1,4,0,0,0,0,1,0,1,0,370,1,4,1,0
N00001553,264,258,0,0,4,0,0,0,0,0,0,1,1,258,0,4,1,1
N00001554,326,319,0,0,3,0,0,0,0,1,1,2,0,319,2,3,2,0
N00001555,272,269,0,1,0,0,0,0,0,1,0,1,0,270,1,0,1,0
N00001556,211,211,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0
N00001557,268,263,0,0,0,0,0,0,0,0,0,5,0,263,0,0,5,0
N00001558,247,247,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0
N00001559,328,322,1,0,3,0,0,1,0,1,0,0,0,322,1,5,0,0
N00001560,266,261,1,0,0,0,0,4,0,0,0,0,0,261,0,5,0,0
N00001561,218,215,0,0,0,0,0,0,0,2,0,1,0,215,2,0,1,0
N00001562,215,214,0,0,0,0,0,1,0,0,0,0,0,214,0,1,0,0
N00001563,172,171,0,0,0,0,0,1,0,0,0,0,0,171,0,1,0,0
N00001564,352,348,0,0,0,0,0,0,1,1,0,0,2,348,2,0,0,2
N00001565,351,351,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0
N00001566,387,383,0,0,0,0,0,0,0,1,0,2,1,383,1,0,2,1
N00001567,251,248,0,0,0,0,0,0,0,0,1,2,0,248,1,0,2,0
N00001568,297,294,0,0,2,0,0,1,0,0,0,0,0,294,0,3,0,0
N00001569,329,321,4,0,0,0,0,0,0,0,0,4,0,321,0,4,4,0
N00001570,1119,1100,0,12,0,0,0,5,0,1,0,0,1,1112,1,5,0,1
N00001571,493,489,0,1,0,0,0,0,0,0,0,3,0,490,0,0,3,0
N00001572,355,353,1,1,0,0,0,0,0,0,0,0,0,354,0,1,0,0
N00001573,444,438,1,3,0,0,0,1,0,0,0,1,0,441,0,2,1,0
N00001574,310,305,0,2,0,0,0,1,0,1,0,1,0,307,1,1,1,0
N00001575,317,315,0,1,0,0,0,0,0,1,0,0,0,316,1,0,0,0
N00001576,365,359,0,2,0,4,0,0,0,0,0,0,0,361,0,4,0,0
N00001577,364,363,0,0,0,0,0,0,0,0,1,0,0,363,1,0,0,0
N00001578,312,309,0,0,0,0,0,0,0,0,1,1,1,309,1,0,1,1
N00001579,317,297,7,0,0,0,0,2,0,0,1,9,1,297,1,9,9,1
N00001580,328,287,10,1,0,0,5,11,0,7,0,7,0,288,7,26,7,0
N00001581,306,296,3,0,0,0,0,0,0,2,1,3,1,296,3,3,3,1
N00001582,293,283,0,0,1,0,1,2,0,4,0,2,0,283,4,4,2,0
N00001583,234,219,1,0,4,0,0,3,0,4,0,2,1,219,4,8,2,1
N00001584,184,181,1,1,0,0,0,0,0,1,0,0,0,182,1,1,0,0
N00001585,444,384,20,1,9,1,0,21,1,3,0,3,1,385,4,51,3,1
N00001586,254,217,6,0,18,4,0,5,0,2,0,1,1,217,2,33,1,1
N00001587,333,282,2,0,19,1,0,20,0,0,0,1,8,282,0,42,1,8
N00001588,290,269,7,0,6,0,0,4,0,1,0,2,1,269,1,17,2,1
N00001589,318,301,1,0,2,0,0,6,0,1,2,3,2,301,3,9,3,2
N00001590,356,323,5,0,5,1,0,11,0,1,0,4,6,323,1,22,4,6
N00001591,275,236,8,0,6,5,0,6,0,4,0,7,3,236,4,25,7,3
N00001592,305,258,15,0,6,0,8,12,0,3,0,3,0,258,3,41,3,0
N00001593,518,440,16,1,21,5,1,20,0,1,0,7,6,441,1,63,7,6
N00001594,364,311,10,0,13,2,0,17,0,2,0,1,8,311,2,42,1,8
N00001595,289,242,16,1,6,0,0,18,0,0,0,4,2,243,0,40,4,2
N00001596,395,338,37,0,3,0,0,5,0,3,1,2,6,338,4,45,2,6
N00001597,271,217,8,0,12,0,10,14,0,2,0,3,5,217,2,44,3,5
N00001598,381,354,6,0,7,0,1,6,0,2,0,3,2,354,2,20,3,2
N00001599,445,407,13,0,9,0,0,8,0,2,0,3,3,407,2,30,3,3
N00001600,317,269,14,0,1,0,5,20,0,2,0,2,4,269,2,40,2,4
N00001601,277,249,15,0,1,0,3,2,0,1,0,5,1,249,1,21,5,1
N00001602,342,292,21,0,4,0,4,14,0,3,0,2,2,292,3,43,2,2
N00001603,305,292,2,0,2,0,0,5,0,2,0,2,0,292,2,9,2,0
N00001623,287,284,1,0,1,0,0,0,0,0,0,1,0,284,0,2,1,0
N00001624,150,148,0,0,1,0,0,0,0,0,1,0,0,148,1,1,0,0
N00001625,253,246,2,0,0,0,0,1,0,1,0,3,0,246,1,3,3,0
N00001626,236,236,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0
N00001627,179,178,0,0,0,0,0,0,0,1,0,0,0,178,1,0,0,0
N00001628,248,246,1,0,0,0,0,1,0,0,0,0,0,246,0,2,0,0
N00001629,303,302,0,0,0,0,0,1,0,0,0,0,0,302,0,1,0,0
N00001630,214,211,0,0,0,0,0,0,0,0,0,3,0,211,0,0,3,0
N00001631,226,226,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0
N00001632,244,243,0,0,0,0,0,0,0,0,0,1,0,243,0,0,1,0
N00001633,183,180,1,0,0,0,0,0,0,0,1,1,0,180,1,1,1,0
N00001634,229,228,0,0,0,1,0,0,0,0,0,0,0,228,0,1,0,0
N00001635,300,296,3,0,0,1,0,0,0,0,0,0,0,296,0,4,0,0
N00001636,170,168,1,0,0,0,0,0,0,0,0,1,0,168,0,1,1,0
N00001637,220,220,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0
N00001638,252,250,0,0,1,0,0,0,0,0,1,0,0,250,1,1,0,0
N00001639,180,180,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0
N00001640,214,213,0,0,0,0,0,0,0,0,0,1,0,213,0,0,1,0
N00001641,250,249,1,0,0,0,0,0,0,0,0,0,0,249,0,1,0,0
N00001642,299,298,0,1,0,0,0,0,0,0,0,0,0,299,0,0,0,0
N00001643,595,580,0,0,0,0,0,7,0,0,0,8,0,580,0,7,8,0
N00001644,329,325,4,0,0,0,0,0,0,0,0,0,0,325,0,4,0,0
N00001645,234,233,0,0,0,0,0,0,0,0,0,1,0,233,0,0,1,0
N00001646,352,350,0,0,0,0,0,0,0,0,0,1,1,350,0,0,1,1
N00001647,294,293,1,0,0,0,0,0,0,0,0,0,0,293,0,1,0,0
N00001648,316,308,4,0,0,0,0,4,0,0,0,0,0,308,0,8,0,0
N00001649,443,437,2,0,0,0,0,1,0,0,0,3,0,437,0,3,3,0
N00001650,305,292,3,0,4,0,0,0,0,0,0,5,1,292,0,7,5,1
N00001651,383,383,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0
N00001652,396,391,3,0,1,0,0,0,0,0,0,1,0,391,0,4,1,0
N00001653,440,435,0,0,0,0,0,0,0,0,0,1,4,435,0,0,1,4
N00001654,385,379,5,0,0,0,0,0,0,0,0,0,1,379,0,5,0,1
N00001655,386,382,0,0,0,0,0,2,1,0,0,0,1,382,1,2,0,1
N00001656,234,234,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0
N00001657,292,282,4,0,0,0,0,0,0,0,0,6,0,282,0,4,6,0
N00001658,209,209,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0
N00001659,248,248,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
N00001660,294,293,0,0,0,0,0,0,0,0,0,1,0,293,0,0,1,0
N00001661,373,371,0,0,0,0,1,0,0,0,0,0,1,371,0,1,0,1
N00001662,325,325,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0
N00001663,316,314,0,0,0,0,0,0,0,2,0,0,0,314,2,0,0,0
N00001664,325,319,0,0,0,5,0,0,0,0,0,1,0,319,0,5,1,0
N00001665,370,369,0,0,0,0,0,0,0,0,0,0,1,369,0,0,0,1
N00001666,340,338,0,0,0,0,0,0,0,0,0,2,0,338,0,0,2,0
N00001667,301,301,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0
N00001668,391,391,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0
N00001669,326,318,4,0,0,0,0,1,0,0,0,1,2,318,0,5,1,2
N00001670,263,260,0,0,2,0,0,0,0,0,0,1,0,260,0,2,1,0
N00001671,302,301,1,0,0,0,0,0,0,0,0,0,0,301,0,1,0,0
N00001672,368,368,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0
N00001673,447,441,1,1,2,0,0,0,0,0,0,2,0,442,0,3,2,0
N00001674,248,247,0,0,0,0,0,1,0,0,0,0,0,247,0,1,0,0
N00001675,279,278,0,0,0,0,0,0,0,0,0,1,0,278,0,0,1,0
N00001676,264,263,0,0,0,0,0,0,0,0,0,1,0,263,0,0,1,0
N00001677,552,543,1,0,0,0,0,0,0,0,0,8,0,543,0,1,8,0
N00001678,435,432,0,0,0,0,0,1,0,1,0,1,0,432,1,1,1,0
N00001679,404,401,0,0,0,0,0,1,0,0,0,2,0,401,0,1,2,0
N00001680,540,532,4,0,0,0,0,0,0,0,0,4,0,532,0,4,4,0
N00001681,300,298,1,0,0,0,0,0,0,0,0,0,1,298,0,1,0,1
N00001682,324,323,0,0,0,0,0,0,0,0,0,0,1,323,0,0,0,1
N00001683,388,382,0,0,0,0,0,2,0,0,0,4,0,382,0,2,4,0
N00001684,930,912,1,0,4,6,0,1,0,0,0,6,0,912,0,12,6,0
N00001685,337,337,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0
N00001686,279,269,0,0,0,0,0,4,0,0,3,3,0,269,3,4,3,0
N00001687,308,303,0,0,1,0,0,1,0,0,0,3,0,303,0,2,3,0
N00001688,361,358,0,0,3,0,0,0,0,0,0,0,0,358,0,3,0,0
N00001689,246,244,0,1,0,0,0,0,0,0,1,0,0,245,1,0,0,0
N00001690,352,345,0,0,0,0,0,0,0,3,0,1,3,345,3,0,1,3
N00001691,280,276,0,0,1,1,0,0,0,0,0,2,0,276,0,2,2,0
N00001692,254,250,0,0,1,0,0,0,0,0,0,3,0,250,0,1,3,0
N00001693,311,311,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0
N00001694,293,289,4,0,0,0,0,0,0,0,0,0,0,289,0,4,0,0
N00001695,414,407,3,0,0,0,0,0,0,1,0,3,0,407,1,3,3,0
N00001696,379,371,1,0,0,0,0,0,0,1,0,6,0,371,1,1,6,0
N00001697,298,292,4,0,0,1,0,1,0,0,0,0,0,292,0,6,0,0
N00001698,269,264,3,0,0,1,0,1,0,0,0,0,0,264,0,5,0,0
