house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00110897,53,9,8,14,11,6,3,2
S00110898,36,3,3,23,4,0,1,2
S00110899,50,5,19,13,8,1,0,4
S00110900,67,4,14,29,10,3,1,6
S00110901,35,1,2,19,12,0,1,0
S00110902,66,11,12,18,12,6,1,6
S00110903,66,10,12,20,9,11,1,3
S00110904,67,8,5,29,15,3,1,6
S00110905,41,3,6,19,8,1,3,1
S00110906,59,9,8,16,11,7,3,5
S00110907,70,14,16,29,7,3,0,1
S00110908,56,17,5,18,8,3,0,5
S00110909,57,15,13,21,7,0,0,1
S00110910,41,10,7,18,3,1,1,1
S00110911,41,4,8,14,7,4,1,3
S00110912,48,10,15,12,4,5,0,2
S00110913,38,16,3,10,9,0,0,0
S00110914,39,5,18,6,4,3,1,2
S00110915,43,7,9,16,5,0,2,4
S00110916,49,6,12,11,14,4,1,1
S00110917,43,12,3,19,5,1,2,1
S00110918,27,7,1,9,7,0,0,3
S00110919,41,14,1,20,3,2,1,0
S00110920,51,5,6,22,12,1,0,5
S00110921,47,15,12,12,3,2,0,3
S00110922,38,12,6,14,2,0,0,4
S00110923,34,7,8,15,4,0,0,0
S00110924,63,20,6,23,11,1,1,1
S00110925,50,10,11,16,5,4,0,4
S00110926,59,18,13,13,11,2,0,2
S00110927,42,11,3,16,11,0,0,1
S00110928,33,7,7,11,6,1,0,1
S00110929,43,12,9,10,5,3,0,4
S00110930,40,9,9,14,3,3,1,1
S00110931,29,6,3,13,5,2,0,0
S00110932,43,12,5,18,6,0,0,2
S00110933,72,19,9,28,6,2,1,7
S00110934,39,5,4,18,9,1,0,2
S00110935,52,4,14,20,11,1,0,2
S00110936,33,8,7,15,0,2,1,0
S00110937,50,9,11,21,4,3,0,2
S00110938,36,6,15,10,4,1,0,0
S00110939,42,9,4,16,6,3,2,2
S00110940,47,4,17,16,5,2,0,3
S00110941,47,3,1,11,10,13,3,6
S00110942,49,7,7,23,8,1,1,2
S00110943,41,4,11,5,7,12,0,2
S00110944,43,8,12,18,4,0,0,1
S00110945,65,4,7,28,17,1,2,6
S00110946,32,5,7,10,6,0,0,4
S00110947,47,12,13,12,8,1,0,1
S00110948,45,8,10,12,11,2,0,2
S00110949,61,6,11,20,16,3,2,3
S00110950,30,5,0,17,7,1,0,0
S00110951,42,5,9,17,7,2,0,2
S00110952,60,11,5,32,10,0,0,2
S00110953,29,5,6,8,6,3,0,1
S00110954,40,10,3,16,7,2,0,2
S00110955,34,6,10,11,3,2,0,2
S00110956,44,5,3,21,10,3,0,2
S00110957,48,10,12,19,5,2,0,0
S00110958,33,6,7,11,7,0,0,2
S00110959,56,24,14,11,5,1,0,1
S00110960,24,4,1,9,4,1,1,4
S00110961,36,9,11,9,2,5,0,0
S00110962,47,9,4,18,8,5,1,2
S00110963,61,11,5,23,15,3,0,4
S00110964,61,19,4,26,4,2,0,6
S00110965,20,2,1,10,4,3,0,0
S00110966,72,15,8,30,8,4,1,6
S00110967,43,8,7,13,8,2,0,5
S00110968,64,3,9,27,16,4,2,3
S00110969,54,5,13,16,7,7,1,5
S00110970,33,3,6,15,8,0,0,1
S00110971,50,14,5,23,3,1,0,4
S00110972,39,3,4,23,7,1,0,1
S00110973,24,4,3,10,7,0,0,0
S00110974,74,8,7,22,18,10,0,9
S00110975,75,5,10,42,14,4,0,0
S00110976,46,7,4,17,10,4,0,4
S00110977,36,3,6,10,6,6,1,4
S00110978,69,7,13,30,10,4,2,3
S00110979,62,7,7,26,19,1,0,2
S00110980,54,7,8,23,9,5,2,0
S00110981,53,4,4,20,9,8,3,5
S00110982,68,8,8,31,15,1,0,5
S00110983,69,12,16,16,15,6,0,4
S00110984,58,10,6,28,7,3,0,4
S00110985,56,13,6,24,9,0,0,4
S00110986,41,13,6,13,4,4,0,1
S00110987,48,15,6,19,1,2,0,5
S00110988,75,12,13,41,4,3,0,2
S00110989,27,7,3,8,6,1,0,2
S00110990,43,13,5,15,8,1,0,1
S00110991,70,16,14,24,11,0,1,4
S00110992,47,8,8,23,6,1,0,1
S00110993,43,6,5,21,8,0,0,3
S00110994,64,18,6,28,4,1,1,6
S00110995,59,8,13,15,8,12,0,3
S00110996,49,12,7,21,7,0,0,2
S00110997,73,25,12,25,6,1,0,4
S00110998,36,6,1,18,10,0,0,1
S00110999,48,9,7,17,13,2,0,0
S00111000,49,7,11,15,6,2,2,6
S00111001,50,5,16,8,7,7,1,6
S00111002,50,9,11,15,11,1,0,3
S00111003,73,11,7,34,13,4,0,4
S00111004,52,6,11,16,12,3,1,3
S00111005,74,6,8,36,17,1,0,6
S00111006,38,3,2,17,9,5,1,1
S00111007,66,10,11,23,11,5,1,5
S00111008,58,12,9,24,6,2,2,3
S00111009,60,6,9,23,12,7,1,2
S00111010,79,13,23,23,13,3,2,2
S00111011,51,2,7,20,12,3,4,3
S00111012,50,11,5,13,13,7,0,1
S00111013,60,13,10,18,15,3,0,1
S00111014,45,4,5,16,14,4,1,1
S00111015,36,4,9,13,4,5,0,1
S00111016,43,11,2,14,10,2,0,4
S00111017,69,7,11,30,16,1,0,4
S00111018,38,3,7,20,6,1,1,0
S00111019,54,5,9,24,12,1,0,3
S00111020,29,5,9,6,7,2,0,0
S00111021,52,9,14,19,2,4,0,4
S00111022,53,7,7,24,11,2,0,2
S00111023,69,6,18,28,11,0,0,6
S00111024,40,9,6,18,4,1,0,2
S00111025,75,11,16,24,11,6,0,7
S00111026,69,14,8,27,17,2,0,1
S00111027,58,11,6,26,7,5,2,1
S00111028,57,12,8,22,8,6,0,1
S00111029,59,11,11,24,11,1,0,1
S00111030,23,2,5,9,6,1,0,0
S00111031,73,15,9,23,18,2,0,6
S00111032,62,25,4,24,3,2,2,2
S00111033,54,6,6,19,16,1,0,6
S00111034,38,8,11,13,3,1,0,2
S00111035,51,2,19,10,8,8,0,4
S00111036,45,8,17,8,6,5,0,1
S00111037,75,10,18,23,12,2,0,10
S00111038,72,6,18,10,13,15,2,8
S00111039,38,7,10,8,3,7,0,3
S00111040,43,10,12,10,6,4,1,0
S00111041,62,27,7,20,5,1,0,2
S00111042,47,27,14,1,4,1,0,0
S00111043,67,6,17,22,14,7,0,1
S00111044,37,3,16,7,6,3,0,2
S00111045,43,1,16,11,6,6,0,3
S00111046,61,12,7,29,8,0,3,2
S00111047,66,14,7,25,15,4,0,1
S00111048,38,9,2,21,2,0,0,4
S00111049,64,6,25,16,3,8,0,6
S00111050,44,9,8,17,4,1,0,5
S00111051,55,3,12,20,11,5,2,2
S00111052,51,6,23,15,4,2,0,1
S00111053,74,8,14,20,18,7,2,5
S00111054,56,5,6,21,14,3,1,6
S00111055,42,6,3,17,8,5,0,3
S00111056,46,0,14,5,7,15,1,4
S00111057,36,6,14,4,6,4,0,2
S00111058,68,7,25,6,15,14,0,1
S00111059,68,14,5,32,12,3,1,1
S00111060,59,5,5,19,29,0,0,1
S00111061,35,3,4,16,10,1,0,1
S00111062,62,8,16,25,9,0,1,3
S00111063,35,8,2,20,2,2,0,1
S00111064,43,6,5,17,6,3,0,6
S00111065,53,18,5,22,2,3,1,2
S00111066,40,1,2,12,23,1,1,0
S00111067,44,7,3,24,6,2,0,2
S00111068,45,2,10,24,5,3,1,0
S00111069,55,19,9,15,6,2,1,3
S00111070,54,12,1,22,17,1,0,1
S00111071,56,11,3,29,6,2,0,5
S00111072,51,8,4,23,11,1,1,3
S00111073,41,4,2,14,18,1,0,2
S00111074,72,11,0,31,24,5,0,1
S00111075,47,3,19,9,4,7,0,5
S00111076,41,2,5,16,12,3,3,0
S00111077,66,6,5,33,16,2,0,4
S00111078,64,8,14,17,10,6,1,8
S00111079,49,18,13,10,3,2,0,3
S00111080,37,4,12,7,6,1,2,5
S00111081,46,11,6,8,4,10,2,5
S00111082,45,1,18,15,3,2,0,6
S00111083,76,13,10,26,10,7,3,7
S00111084,65,15,7,20,14,3,1,5
S00111085,43,10,3,22,6,1,1,0
S00111086,60,10,11,22,9,2,0,6
S00111087,76,23,8,26,5,3,2,9
S00111088,65,9,4,32,14,3,0,3
S00111089,45,9,1,20,9,1,0,5
S00111090,47,7,5,30,3,1,0,1
S00111091,45,7,3,28,3,0,0,4
S00111092,64,11,6,25,6,3,0,13
S00111093,46,6,4,25,9,0,0,2
S00111094,75,15,10,29,6,0,1,14
S00111095,41,5,2,23,2,1,2,6
S00111096,44,11,5,19,2,0,2,5
S00111097,49,10,3,22,6,2,2,4
S00111098,43,9,5,24,3,0,0,2
S00111099,38,14,4,11,3,0,0,6
S00111100,54,13,2,24,7,0,0,8
S00111101,50,10,3,21,4,1,1,10
S00111102,50,5,8,9,1,2,0,25
S00111103,42,3,5,9,6,3,1,15
S00111104,51,6,3,6,4,1,1,30
S00111105,60,3,3,21,3,2,1,27
S00111106,50,1,5,10,3,1,0,30
S00111107,58,4,11,8,1,6,1,27
S00111108,53,9,6,16,3,0,0,19
S00111109,38,3,3,10,2,1,0,19
S00111110,73,9,11,14,4,6,2,27
S00111111,75,14,14,11,2,8,3,23
S00111112,65,9,11,14,3,4,1,23
S00111113,50,8,4,16,6,1,0,15
S00111114,52,9,3,16,8,6,0,10
S00111115,37,8,4,12,6,3,0,4
S00111116,48,11,5,14,4,1,1,12
S00111117,42,10,6,16,3,2,1,4
S00111118,34,6,8,10,3,1,1,5
S00111119,24,8,0,6,3,3,0,4
S00111120,51,16,5,15,7,1,2,5
S00111121,48,17,7,17,4,1,0,2
S00111122,53,11,2,21,6,3,1,9
S00111123,41,14,9,11,3,0,1,3
S00111124,47,11,8,13,4,6,0,5
S00111125,61,16,9,13,4,3,0,16
S00111126,67,9,11,30,3,3,0,11
S00111127,48,7,9,17,5,1,4,5
S00111128,52,10,6,25,3,0,0,8
S00111129,46,8,11,14,9,0,0,4
S00111130,59,7,9,20,11,3,0,9
S00111131,60,12,6,16,7,3,2,14
S00111132,58,8,8,9,11,6,0,16
S00111133,41,6,1,25,4,0,2,3
S00111134,60,10,5,24,6,2,0,13
S00111135,53,17,3,20,6,1,1,5
S00111136,55,2,9,11,7,13,1,12
S00111137,65,9,11,9,5,6,0,25
S00111138,64,12,11,14,6,0,1,20
S00111139,57,6,15,17,6,5,1,7
S00111140,30,9,1,9,6,0,0,5
S00111141,45,5,4,14,8,1,0,13
S00111142,62,11,14,8,8,3,2,16
S00111143,49,2,4,17,3,3,0,20
S00111144,69,13,2,38,4,5,0,7
S00111145,21,0,1,12,5,1,0,2
S00111146,27,9,1,11,2,0,0,4
S00111147,27,3,0,11,4,1,1,7
S00111148,52,7,6,22,11,1,0,5
S00111149,68,9,7,27,6,2,2,15
S00111150,56,36,5,7,0,0,0,8
S00111151,66,12,9,12,2,0,0,31
S00111152,61,6,5,15,6,1,3,25
S00111153,50,8,7,10,6,0,0,19
S00111154,72,7,5,12,4,1,0,43
S00111155,42,5,6,13,0,0,0,18
S00111156,42,2,11,11,0,1,0,17
S00111157,41,2,3,4,1,0,2,29
S00111158,74,4,5,11,3,2,1,48
S00111159,63,2,12,15,3,0,2,29
S00111160,65,12,14,11,0,1,2,25
S00111161,63,6,3,7,2,0,0,45
S00111162,49,29,6,6,0,0,0,8
S00111163,55,8,8,7,1,0,0,31
S00111164,41,8,15,6,2,0,0,10
S00111165,72,6,14,9,1,0,0,42
S00111166,43,8,5,11,2,0,0,17
S00111167,51,2,4,11,3,0,0,31
S00111168,34,8,8,6,1,0,0,11
S00111169,45,7,11,12,1,0,0,14
S00111170,73,14,11,12,2,1,0,33
S00111171,28,12,3,7,0,0,0,6
S00111172,55,11,15,10,3,1,0,15
S00111173,56,3,20,6,0,0,0,27
S00111174,42,15,4,5,2,3,0,13
S00111175,41,3,4,20,10,0,0,4
S00111176,51,8,3,26,10,2,0,2
S00111177,74,9,13,24,21,5,0,2
S00111178,56,11,11,17,6,5,1,5
S00111179,46,2,9,18,11,3,0,3
S00111180,53,5,7,20,14,3,2,2
S00111181,64,11,10,21,14,4,0,4
S00111182,60,6,10,26,11,4,0,3
S00111183,57,9,9,17,8,11,0,3
S00111184,51,11,11,18,9,1,0,1
S00111185,37,2,12,12,5,2,0,4
S00111186,45,5,20,12,1,1,0,6
S00111187,59,12,11,21,7,7,0,1
S00111188,66,16,3,26,10,5,0,6
S00111189,49,7,3,16,15,5,1,2
S00111190,42,10,1,20,6,4,0,1
S00111191,71,12,10,25,12,5,1,6
S00111192,35,5,7,9,8,0,1,5
S00111193,50,4,17,10,7,6,0,6
S00111194,38,3,6,19,5,2,0,3
S00111195,41,3,6,27,3,2,0,0
S00111196,38,2,5,12,8,2,2,7
S00111197,46,0,1,18,24,3,0,0
S00111198,51,0,1,29,18,3,0,0
S00111199,37,0,1,11,21,4,0,0
S00111200,46,15,1,23,2,3,1,1
S00111201,62,4,12,22,9,6,2,7
S00111202,67,9,7,31,9,3,1,7
S00111203,66,12,12,16,10,8,1,7
S00111204,42,0,3,3,31,4,0,1
S00111205,42,0,1,4,35,1,1,0
S00111206,32,4,7,14,4,1,1,1
S00111207,53,0,11,13,27,1,0,1
S00111208,33,0,0,8,22,2,0,1
S00111209,50,8,10,20,7,1,0,4
S00111210,65,5,5,22,10,16,3,4
S00111211,38,0,6,14,13,3,0,2
S00111212,72,13,9,27,16,5,0,2
S00111213,46,9,4,18,8,6,1,0
S00111214,44,11,6,17,7,2,0,1
S00111215,57,7,8,19,14,3,0,6
S00111216,42,4,7,21,7,1,1,1
S00111217,52,7,5,21,17,0,1,1
S00111218,64,8,3,27,18,1,2,5
S00111219,65,10,6,23,12,9,2,3
S00111220,53,3,5,34,11,0,0,0
S00111221,26,2,6,5,3,7,0,3
S00111222,50,8,6,19,13,0,1,3
S00111223,42,5,2,18,12,2,0,3
S00111224,62,10,5,33,13,0,0,1
S00111225,50,3,3,24,14,4,0,2
S00111226,50,2,3,24,16,1,1,3
S00111227,47,4,6,14,8,7,2,6
S00111228,68,4,4,35,16,2,1,6
S00111229,65,16,3,32,9,3,1,1
S00111230,45,6,13,18,6,1,0,1
S00111231,46,6,4,17,17,1,0,1
S00111232,53,2,9,30,7,1,1,3
S00111233,40,2,5,19,11,1,1,1
S00111234,75,33,7,22,9,1,0,3
S00111235,43,3,5,20,10,1,1,3
S00111236,73,17,11,23,16,4,0,2
S00111237,45,5,2,16,14,4,1,3
S00111238,62,6,17,24,4,5,0,6
S00111239,50,6,7,20,12,2,1,2
S00111240,39,5,3,20,8,2,0,1
S00111241,57,7,11,17,13,4,0,5
S00111242,49,6,15,18,6,2,2,0
S00111243,22,1,1,10,8,1,0,1
S00111244,50,9,4,14,16,4,1,2
S00111245,42,10,2,8,14,6,0,2
S00111246,52,6,3,31,8,0,1,3
S00111247,35,5,10,10,5,5,0,0
S00111248,40,8,9,14,4,1,0,4
S00111249,40,7,2,14,6,5,1,5
S00111250,42,20,7,4,5,3,0,3
S00111251,49,6,5,25,8,0,0,5
S00111252,67,9,8,27,16,1,1,5
S00111253,49,9,8,24,4,0,1,3
S00111254,39,3,4,24,4,2,0,2
S00111255,64,7,8,27,13,3,1,5
S00111256,65,8,17,15,8,14,1,2
S00111257,49,8,6,24,6,2,1,2
S00111258,54,16,8,17,9,1,1,2
S00111259,47,6,9,18,8,3,0,3
S00111260,40,7,4,16,9,2,0,2
S00111261,46,8,15,15,5,2,0,1
S00111262,49,5,9,11,11,8,1,4
S00111263,47,7,14,17,8,0,0,1
S00111264,39,10,9,8,6,3,0,3
S00111265,75,9,12,28,10,7,0,9
S00111266,63,6,10,12,13,11,3,8
S00111267,38,0,8,14,6,4,1,5
S00111268,30,2,3,17,6,2,0,0
S00111269,35,3,2,18,8,2,0,2
S00111270,40,3,8,8,10,4,0,7
S00111271,55,9,32,11,2,1,0,0
S00111272,45,5,13,16,8,2,1,0
S00111273,37,0,6,20,9,1,0,1
S00111274,30,5,3,13,5,2,1,1
S00111275,38,9,5,10,10,0,2,2
S00111276,51,6,17,14,6,6,0,2
S00111277,50,10,3,16,16,3,0,2
S00111278,52,6,11,23,11,0,1,0
S00111279,42,11,4,12,5,3,2,5
S00111280,38,6,5,19,5,0,1,2
S00111281,30,4,4,13,5,2,1,1
S00111282,28,5,3,13,6,0,1,0
S00111283,67,13,20,22,6,5,0,1
S00111284,56,7,20,14,4,4,2,5
S00111285,36,7,11,11,4,2,0,1
S00111286,47,6,14,17,7,1,1,1
S00111287,48,1,6,12,5,13,2,9
S00111288,42,3,6,17,14,1,0,1
S00111289,49,1,3,19,21,4,1,0
S00111290,47,2,3,20,17,0,2,3
S00111291,56,0,6,19,23,2,1,5
S00111292,35,4,1,15,12,0,1,2
S00111293,49,0,4,21,20,2,2,0
S00111294,48,1,2,22,17,5,0,1
S00111295,44,4,3,21,8,5,0,3
S00111296,40,11,6,16,5,1,0,1
S00111297,36,15,11,6,4,0,0,0
S00111298,50,6,14,23,3,1,0,3
S00111299,44,7,15,13,4,3,0,2
S00111300,41,9,7,17,5,2,0,1
S00111301,52,6,9,14,13,5,2,3
S00111302,41,5,7,16,8,3,0,2
S00111303,30,2,13,9,5,0,0,1
S00111304,41,1,5,21,4,1,2,7
S00111305,27,0,2,10,5,9,1,0
S00111306,24,3,5,7,4,2,0,3
S00111307,47,3,10,23,8,0,0,3
S00111308,39,5,19,5,3,1,2,4
S00111309,71,4,13,29,15,5,2,3
S00111310,49,6,4,19,12,3,1,4
S00111311,47,9,3,21,8,3,0,3
S00111312,42,4,8,5,7,11,2,5
S00111313,44,5,16,6,9,6,1,1
S00111314,63,35,11,12,2,0,0,3
S00111315,36,7,8,10,4,1,0,6
S00111316,50,6,7,15,9,5,1,7
S00111317,38,1,9,8,7,6,2,5
S00111318,50,1,36,6,2,3,0,2
S00111319,61,1,6,21,27,5,1,0
S00111320,76,0,6,19,44,4,0,3
S00111321,67,0,2,25,31,5,1,3
S00111322,75,4,20,18,19,11,1,2
S00111323,37,1,2,6,19,5,2,2
S00111324,46,0,4,11,24,0,3,4
S00111325,47,1,9,15,16,3,0,3
S00111326,61,0,20,24,16,1,0,0
S00111327,68,0,5,34,27,1,1,0
S00111328,54,2,4,14,32,0,1,1
S00111329,32,1,8,9,11,3,0,0
S00111330,69,8,12,31,13,3,0,2
S00111331,42,0,2,6,25,5,2,2
S00111332,39,8,13,12,2,2,0,2
S00111333,55,6,30,10,4,1,2,2
S00111334,59,5,23,20,1,1,1,8
S00111335,70,5,18,25,16,2,1,3
S00111336,55,12,19,17,3,2,1,1
S00111337,47,5,18,16,7,1,0,0
S00111338,32,7,4,12,7,2,0,0
S00111339,61,17,10,19,3,4,0,8
S00111340,37,7,2,18,8,1,0,1
S00111341,48,3,1,30,9,3,1,1
S00111342,24,4,0,7,10,1,1,1
S00111343,54,0,8,16,22,5,1,2
S00111344,39,2,7,18,8,1,1,2
S00111345,26,4,2,15,4,0,0,1
S00111346,68,1,6,33,20,5,2,1
S00111347,48,0,7,11,27,3,0,0
S00111348,21,0,1,6,12,2,0,0
S00111349,58,10,2,29,12,1,2,2
S00111350,72,0,7,33,24,3,2,3
S00111351,33,1,4,14,10,0,2,2
S00111352,50,0,3,21,20,3,1,2
S00111353,22,4,2,11,4,0,1,0
S00111354,36,3,10,17,5,0,1,0
S00111355,57,1,5,28,17,1,1,4
S00111356,54,4,6,28,10,2,3,1
S00111357,27,0,0,18,8,0,0,1
S00111358,57,10,3,33,6,1,0,4
S00111359,43,6,5,20,9,1,1,1
S00111360,34,3,11,13,5,1,0,1
S00111361,61,10,13,22,11,1,2,2
S00111362,32,2,6,12,9,2,1,0
S00111363,49,9,13,14,9,0,1,3
S00111364,40,5,2,18,9,4,0,2
S00111365,22,0,2,14,4,1,0,1
S00111366,42,3,17,4,6,9,0,3
S00111367,35,2,5,18,4,1,2,3
S00111368,26,0,5,14,4,1,0,2
S00111369,49,5,6,29,4,2,2,1
S00111370,49,16,4,14,6,5,1,3
S00111371,48,3,20,10,5,7,0,3
S00111372,35,6,10,7,7,1,1,3
S00111373,47,4,5,25,6,1,2,4
S00111374,35,8,7,13,5,0,1,1
S00111375,50,7,4,23,5,9,0,2
S00111376,22,0,2,8,9,1,1,1
S00111377,51,13,7,19,5,3,0,4
S00111378,44,7,5,18,11,0,1,2
S00111379,39,9,8,16,3,1,0,2
S00111380,36,2,13,4,5,11,0,1
S00111381,61,2,5,36,16,0,1,1
S00111382,44,10,2,18,7,3,3,1
S00111383,46,8,19,15,1,2,0,1
S00111384,36,1,5,9,9,6,2,4
S00111385,50,11,5,20,5,4,1,4
S00111386,45,7,8,21,4,3,1,1
S00111387,53,0,10,17,24,2,0,0
S00111388,46,2,1,29,13,1,0,0
S00111389,49,1,5,15,18,7,0,3
S00111390,70,0,10,26,29,3,2,0
S00111391,29,2,4,10,4,5,1,3
S00111392,82,21,41,18,1,0,1,0
S00111393,50,4,10,16,9,6,0,5
S00111394,46,1,0,22,17,4,0,2
S00111395,57,12,3,26,10,4,0,2
S00111396,46,9,7,19,7,3,1,0
S00111397,66,11,5,34,12,1,0,3
S00111398,35,6,2,10,14,2,1,0
S00111399,37,8,5,17,3,1,0,3
S00111400,50,1,2,24,18,3,0,2
S00111401,48,9,8,17,12,2,0,0
S00111402,29,2,2,14,6,3,0,2
S00111403,46,9,7,20,8,1,0,1
S00111404,29,0,9,9,6,3,0,2
S00111405,60,6,7,27,14,1,1,4
S00111406,49,0,3,34,7,1,1,3
S00111407,74,4,0,30,36,2,1,1
S00111408,35,0,3,6,23,1,0,2
S00111409,28,4,4,10,4,3,1,2
S00111410,33,1,4,17,9,2,0,0
S00111411,30,1,3,14,10,0,1,1
S00111412,62,1,2,37,16,1,2,3
S00111413,27,1,4,17,4,0,1,0
S00111414,43,7,7,23,6,0,0,0
S00111415,66,3,6,26,21,2,4,4
S00111416,32,1,3,16,7,3,0,2
S00111417,24,2,4,10,5,2,0,1
S00111418,35,2,3,14,11,1,3,1
S00111419,24,1,4,10,6,2,0,1
S00111420,52,2,10,21,13,1,1,4
S00111421,40,0,16,16,3,1,0,4
S00111422,35,1,5,17,10,1,0,1
S00111423,32,1,5,13,10,2,0,1
S00111424,47,0,12,8,14,10,1,2
S00111425,52,9,8,17,10,4,1,3
S00111426,51,7,13,13,7,7,1,3
S00111427,51,9,18,11,8,4,0,1
S00111428,44,2,20,13,4,3,1,1
S00111429,52,6,24,12,3,6,0,1
S00111430,74,15,14,29,13,2,0,1
S00111431,40,3,6,22,7,1,1,0
S00111432,30,4,7,9,7,2,0,1
S00111433,59,14,9,31,1,2,0,2
S00111434,36,5,6,18,4,0,0,3
S00111435,43,6,7,14,6,6,1,3
S00111436,52,3,6,18,15,8,0,2
S00111437,75,6,9,25,24,5,1,5
S00111438,51,1,6,29,5,2,3,5
S00111439,31,2,5,6,15,1,0,2
S00111440,28,5,2,12,7,0,1,1
S00111441,36,6,10,17,2,0,0,1
S00111442,38,13,4,14,3,1,1,2
S00111443,50,5,11,23,5,3,0,3
S00111444,55,6,6,23,12,3,1,4
S00111445,41,2,13,19,5,0,0,2
S00111446,37,4,8,14,5,2,0,4
S00111447,33,6,4,14,7,1,0,1
S00111448,58,3,8,19,16,9,1,2
S00111449,61,11,11,17,18,0,0,4
S00111450,32,6,9,13,3,0,0,1
S00111451,39,5,10,7,4,6,0,7
S00111452,54,9,3,27,11,2,1,1
S00111453,44,5,7,18,8,3,0,3
S00111454,55,11,15,18,6,2,0,3
S00111455,67,10,14,20,11,7,1,4
S00111456,78,18,7,40,9,2,2,0
S00111457,29,4,6,13,4,2,0,0
S00111458,34,2,3,21,7,0,0,1
S00111459,43,5,13,16,5,2,0,2
S00111460,41,11,6,11,7,4,0,2
S00111461,49,11,6,14,12,1,0,5
S00111462,59,2,12,16,20,7,1,1
S00111463,22,2,4,8,6,1,1,0
S00111464,50,8,6,17,15,0,1,3
S00111465,39,6,7,13,9,0,1,3
S00111466,66,8,6,37,8,1,2,4
S00111467,52,15,7,24,5,1,0,0
S00111468,47,8,4,26,7,0,1,1
S00111469,33,6,1,19,6,1,0,0
S00111470,48,25,9,10,2,0,0,2
S00111471,33,2,5,14,8,1,2,1
S00111472,59,10,12,29,3,1,2,2
S00111473,67,5,8,24,18,3,1,8
S00111474,39,8,10,11,4,2,1,3
S00111475,39,13,6,8,7,3,0,2
S00111476,30,4,11,8,7,0,0,0
S00111477,41,6,12,14,3,3,0,3
S00111478,48,0,0,5,41,2,0,0
S00111479,29,7,2,16,3,0,0,1
S00111480,62,3,10,33,8,4,2,2
S00111481,52,8,10,18,11,2,1,2
S00111482,35,16,6,9,2,1,0,1
S00111483,44,37,0,6,0,0,1,0
S00111484,38,3,2,12,17,2,2,0
S00111485,21,4,2,8,5,1,0,1
S00111486,42,4,8,14,7,7,0,2
S00111487,24,1,6,7,6,1,0,3
S00111488,27,4,1,13,5,1,2,1
S00111489,42,6,14,11,6,0,0,5
S00111490,54,5,9,24,11,1,0,4
S00111491,60,5,6,14,15,14,4,2
S00111492,63,8,20,15,6,12,0,2
S00111493,52,0,11,30,6,3,0,2
S00111494,34,7,5,11,9,2,0,0
S00111495,25,7,1,10,2,2,1,2
S00111496,38,3,7,14,8,2,1,3
S00111497,42,4,8,19,7,1,0,3
S00111498,53,10,9,23,6,4,0,1
S00111499,52,1,9,25,13,0,1,3
S00111500,52,3,1,29,16,0,2,1
S00111501,38,8,2,17,9,0,1,1
S00111502,47,4,3,18,14,1,1,6
S00111503,44,6,9,20,5,0,1,3
S00111504,58,13,9,22,5,2,1,6
S00111505,66,13,15,20,8,4,0,6
S00111506,47,6,10,26,5,0,0,0
S00111507,47,2,3,30,10,1,0,1
S00111508,69,4,14,31,12,2,2,4
S00111509,42,5,3,22,10,0,1,1
S00111510,41,10,5,9,10,3,0,4
S00111511,60,2,4,31,14,6,2,1
S00111512,34,2,3,11,12,3,2,1
S00111513,25,4,0,17,2,1,1,0
S00111514,46,0,3,14,25,0,1,3
S00111515,69,0,7,19,38,1,0,4
S00111516,68,0,6,17,40,2,2,1
S00111517,80,1,6,29,40,1,2,1
S00111518,42,0,8,16,14,1,0,3
S00111519,71,1,6,23,38,2,1,0
S00111520,41,0,2,12,21,1,3,2
S00111521,63,8,5,32,9,4,0,5
S00111522,39,4,9,12,5,5,0,4
S00111523,44,6,8,17,9,2,0,2
S00111524,68,14,9,23,7,6,1,8
S00111525,38,6,5,11,6,2,2,6
S00111526,68,2,9,34,16,4,1,2
S00111527,31,1,1,7,20,2,0,0
S00111528,55,4,15,25,7,3,1,0
S00111529,43,1,2,23,13,2,0,2
S00111530,61,2,13,18,18,5,0,5
S00111531,67,11,13,27,11,1,2,2
S00111532,24,2,8,6,6,1,0,1
S00111533,43,7,15,13,2,3,0,3
S00111534,36,1,2,14,16,3,0,0
S00111535,44,4,3,20,14,2,0,1
S00111536,32,4,1,17,5,3,1,1
S00111537,42,4,7,22,6,2,0,1
S00111538,29,0,3,12,9,2,0,3
S00111539,22,3,2,10,5,1,0,1
S00111540,33,3,2,21,3,1,1,2
S00111541,62,8,9,26,15,1,2,1
S00111542,24,0,0,14,5,2,0,3
S00111543,55,2,35,7,1,5,0,5
S00111544,36,1,5,15,10,2,0,3
S00111545,45,3,2,23,13,1,0,3
S00111546,31,3,14,10,3,1,0,0
S00111547,61,14,14,12,6,4,2,9
S00111548,39,4,9,10,6,6,0,4
S00111549,49,3,4,26,13,2,0,1
S00111550,53,3,7,24,15,2,0,2
S00111551,50,7,4,17,10,5,0,7
S00111552,39,7,5,19,2,3,0,3
S00111553,38,12,3,13,5,3,0,2
S00111554,25,0,3,10,11,0,0,1
S00111555,50,5,16,15,5,6,1,2
S00111556,49,5,7,15,16,2,0,4
S00111557,79,12,13,29,15,4,1,5
S00111558,47,5,10,16,6,6,0,4
