ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00001152,325,310,1,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,6,311,0,2,6,6
W00001153,220,206,0,0,4,3,0,2,4,0,0,0,1,0,0,0,0,0,0,210,0,1,9,0
W00001154,356,338,0,0,3,1,0,3,2,2,7,0,0,0,0,0,0,0,0,341,0,9,6,0
W00001155,276,264,3,0,0,1,0,1,0,1,0,0,1,4,1,0,0,0,0,267,1,6,2,0
W00001156,341,333,1,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,336,0,3,1,1
W00001157,280,274,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,276,0,4,0,0
W00001158,243,238,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,241,0,1,1,0
W00001159,346,343,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,344,0,2,0,0
W00001160,284,280,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,280,0,0,4,0
W00001161,296,286,3,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,294,0,2,0,0
W00001162,236,223,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,228,0,1,1,6
W00001163,210,205,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,208,1,0,1,0
W00001164,216,212,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0
W00001166,289,277,2,0,4,0,1,1,2,0,0,1,0,0,0,0,0,0,1,283,0,1,4,1
W00001167,244,240,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,240,1,3,0,0
W00001168,221,214,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,217,0,4,0,0
W00001169,266,258,2,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,261,0,4,1,0
W00001170,236,229,3,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,232,0,2,2,0
W00001171,219,217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0
W00001172,216,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0
W00001173,451,434,2,0,2,2,1,2,2,1,0,0,3,1,0,0,1,0,0,438,1,5,7,0
W00001174,270,263,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,264,0,4,2,0
W00001175,225,213,5,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,222,0,2,1,0
W00001176,335,321,3,0,4,0,0,2,0,0,0,0,5,0,0,0,0,0,0,328,0,5,2,0
W00001177,307,290,3,0,1,0,0,0,0,1,0,0,8,0,4,0,0,0,0,294,4,9,0,0
W00001178,219,200,3,0,3,0,0,1,0,0,0,6,6,0,0,0,0,0,0,206,0,12,1,0
W00001179,190,187,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189,0,1,0,0
W00001180,252,236,2,0,1,0,0,0,0,0,0,8,0,3,2,0,0,0,0,239,2,11,0,0
W00001181,278,273,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
W00001182,261,255,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,260,0,1,0,0
W00001183,214,205,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,213,0,0,1,0
W00001184,196,189,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,193,0,0,3,0
W00001185,217,207,3,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,213,1,0,3,0
W00001186,257,239,0,0,3,2,1,2,2,2,0,0,0,0,6,0,0,0,0,242,6,2,7,0
W00001187,252,248,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,251,0,1,0,0
W00001188,193,190,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,191,1,0,1,0
W00001189,177,174,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,174,1,0,2,0
W00001190,234,222,1,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,223,1,10,0,0
W00001191,298,296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0
W00001192,216,212,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,213,0,1,2,0
W00001193,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0
W00001194,296,285,0,0,6,2,0,0,1,0,1,0,0,1,0,0,0,0,0,291,0,2,3,0
W00001195,286,283,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,284,0,2,0,0
W00001196,225,223,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224,0,1,0,0
W00001197,191,188,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,188,0,2,1,0
W00001198,331,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0
W00001199,256,249,2,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,253,1,0,2,0
W00001200,238,232,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,235,0,0,2,1
W00001201,242,233,1,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,239,0,3,0,0
W00001202,321,314,1,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,317,0,3,1,0
W00001203,546,526,3,0,3,1,1,2,2,2,3,0,0,3,0,0,0,0,0,532,0,8,6,0
W00001204,281,276,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,276,0,4,1,0
W00001205,233,225,2,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,227,0,2,4,0
W00001206,256,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255,1,0,0,0
W00001207,303,291,0,0,4,4,0,3,0,0,1,0,0,0,0,0,0,0,0,295,0,1,7,0
W00001208,250,244,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,247,0,2,0,1
W00001209,203,201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0
W00001210,220,213,1,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,216,0,2,2,0
W00001211,172,163,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,170,1,0,1,0
W00001212,336,301,2,0,16,3,0,5,0,5,0,0,1,2,0,0,0,0,1,319,0,8,8,1
W00001213,320,313,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,318,0,0,2,0
W00001214,342,328,0,0,4,0,0,0,0,2,0,1,0,1,5,0,0,0,1,332,5,4,0,1
W00001215,234,219,2,0,9,0,0,0,0,0,0,0,0,0,1,1,0,2,0,230,2,0,0,2
W00001216,274,272,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,1,0
W00001217,246,235,1,0,5,0,1,0,0,2,1,0,1,0,0,0,0,0,0,241,0,4,1,0
W00001218,217,213,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,1,0
W00001219,222,212,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,218,0,0,4,0
W00001220,315,301,2,1,1,0,3,1,0,0,1,0,0,0,5,0,0,0,0,305,5,1,4,0
W00001221,256,242,2,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,253,0,1,1,1
W00001222,271,263,1,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,267,0,2,2,0
W00001223,304,293,2,0,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,298,0,5,1,0
W00001224,285,282,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,283,0,2,0,0
W00001225,257,242,0,0,4,0,0,1,0,0,0,0,0,3,5,0,0,0,2,246,5,3,1,2
W00001226,263,247,1,0,6,1,0,0,0,0,0,0,1,6,0,0,0,0,1,254,0,7,1,1
W00001227,249,241,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,247,0,1,1,0
W00001228,251,248,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,249,0,0,2,0
W00001229,287,270,2,0,6,0,0,7,0,0,0,0,1,1,0,0,0,0,0,278,0,2,7,0
W00001230,279,275,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,278,0,0,1,0
W00001231,317,304,5,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,314,0,0,3,0
W00001232,271,265,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,268,0,1,2,0
W00001233,227,215,6,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,222,0,0,5,0
W00001234,259,252,2,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,254,1,0,4,0
W00001235,285,277,1,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,281,0,2,2,0
W00001236,331,301,7,0,3,4,5,0,3,1,1,0,5,1,0,0,0,0,0,311,0,8,12,0
W00001237,293,280,0,0,5,2,0,0,2,0,0,0,3,1,0,0,0,0,0,285,0,4,4,0
W00001238,420,394,2,0,10,4,0,1,3,3,0,0,2,1,0,0,0,0,0,406,0,6,8,0
W00001239,333,326,0,0,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,329,1,2,1,0
W00001240,299,289,2,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,0,291,1,5,2,0
W00001241,207,201,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,203,0,4,0,0
W00001242,286,273,6,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,279,2,0,5,0
W00001243,264,254,1,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,255,0,8,1,0
W00001244,287,271,4,0,6,2,0,2,0,0,0,0,0,2,0,0,0,0,0,281,0,2,4,0
W00001245,252,244,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,248,0,4,0,0
W00001246,321,308,0,0,3,6,0,2,0,0,0,0,0,1,0,1,0,0,0,311,1,1,8,0
W00001247,259,247,5,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,256,0,1,2,0
W00001248,222,210,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,221,0,0,1,0
W00001249,371,356,0,0,0,0,0,0,1,0,1,0,3,3,6,0,0,1,0,356,6,7,1,1
W00001250,325,316,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,323,0,1,1,0
W00001251,249,237,2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,239,0,10,0,0
W00001252,258,243,1,0,5,0,0,0,1,0,0,0,0,0,5,0,0,3,0,249,5,0,1,3
W00001253,450,431,2,0,7,3,0,0,0,1,0,0,0,6,0,0,0,0,0,440,0,7,3,0
W00001254,237,226,1,0,2,1,0,1,2,4,0,0,0,0,0,0,0,0,0,229,0,4,4,0
W00001255,331,299,3,0,1,0,0,1,0,0,0,0,4,22,0,1,0,0,0,303,1,26,1,0
W00001256,277,269,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0
W00001257,262,258,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,261,1,0,0,0
W00001258,310,296,4,0,4,1,0,1,1,0,0,0,0,2,0,0,0,0,1,304,0,2,3,1
W00001259,256,250,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,254,0,0,2,0
W00001260,279,264,2,0,1,0,0,0,0,0,5,0,1,6,0,0,0,0,0,267,0,12,0,0
W00001261,293,261,2,0,5,0,1,0,0,0,10,0,7,4,3,0,0,0,0,268,3,21,1,0
W00001262,306,265,4,0,0,1,0,0,0,0,5,0,3,28,0,0,0,0,0,269,0,36,1,0
W00001263,292,278,3,0,4,4,0,0,1,2,0,0,0,0,0,0,0,0,0,285,0,2,5,0
W00001264,259,247,1,0,2,0,0,0,1,0,4,0,0,4,0,0,0,0,0,250,0,8,1,0
W00001265,339,296,6,0,0,2,0,0,0,0,0,0,7,23,1,1,3,0,0,302,5,30,2,0
W00001266,341,325,1,0,1,1,0,0,1,1,0,0,1,10,0,0,0,0,0,327,0,12,2,0
W00001267,358,337,0,0,2,1,1,0,2,0,0,4,4,4,0,0,0,0,3,339,0,12,4,3
W00001268,330,320,4,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,326,0,0,4,0
W00001269,367,350,5,0,6,1,1,0,0,0,0,0,0,3,1,0,0,0,0,361,1,3,2,0
W00001270,253,206,2,0,8,0,0,0,0,0,1,0,6,22,0,0,0,7,1,216,0,29,0,8
W00001271,358,336,0,0,2,3,0,1,0,1,0,5,0,10,0,0,0,0,0,338,0,16,4,0
W00001272,331,309,0,0,3,2,0,0,0,0,0,0,6,11,0,0,0,0,0,312,0,17,2,0
W00001273,329,309,5,0,2,0,0,0,2,0,0,0,5,6,0,0,0,0,0,316,0,11,2,0
W00001274,386,376,3,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,382,2,0,2,0
W00001275,309,294,0,0,3,1,0,1,2,0,7,0,0,1,0,0,0,0,0,297,0,8,4,0
W00001276,372,363,1,0,0,3,1,0,1,0,0,0,0,3,0,0,0,0,0,364,0,3,5,0
W00001277,453,436,1,0,2,0,0,2,0,0,5,0,0,7,0,0,0,0,0,439,0,12,2,0
W00001278,255,217,7,0,19,3,0,0,0,3,3,0,0,3,0,0,0,0,0,243,0,9,3,0
W00001279,208,186,3,0,7,1,2,0,0,1,1,0,2,5,0,0,0,0,0,196,0,9,3,0
W00001280,307,259,0,0,18,1,0,1,3,0,2,6,0,14,0,0,0,0,3,277,0,22,5,3
W00001281,296,283,1,0,8,0,0,0,0,0,1,0,0,1,1,1,0,0,0,292,2,2,0,0
W00001282,155,142,2,0,0,0,3,0,0,0,0,0,0,6,2,0,0,0,0,144,2,6,3,0
W00001283,431,371,12,0,12,2,1,4,0,2,4,7,0,12,1,1,0,0,2,395,2,25,7,2
W00001284,213,168,4,1,9,2,1,4,0,2,5,3,8,6,0,0,0,0,0,182,0,24,7,0
W00001285,225,215,2,0,3,1,0,0,1,0,0,0,0,0,2,0,0,1,0,220,2,0,2,1
W00001286,347,312,3,0,3,9,2,2,1,4,2,0,1,4,3,1,0,0,0,318,4,11,14,0
W00001287,411,393,1,0,3,1,0,0,2,1,5,0,3,2,0,0,0,0,0,397,0,11,3,0
W00001288,382,317,4,0,5,4,0,0,2,9,0,0,3,38,0,0,0,0,0,326,0,50,6,0
W00001289,279,250,2,0,5,3,1,1,0,0,6,0,4,7,0,0,0,0,0,257,0,17,5,0
W00001290,252,220,1,0,13,0,0,0,1,8,1,0,0,7,0,0,0,0,1,234,0,16,1,1
W00001291,283,256,2,0,7,5,1,1,0,6,1,0,0,3,0,1,0,0,0,265,1,10,7,0
W00001292,161,148,3,0,4,0,1,2,1,1,1,0,0,0,0,0,0,0,0,155,0,2,4,0
W00001293,181,164,0,1,2,0,1,0,0,0,2,1,5,0,0,1,0,4,0,167,1,8,1,4
W00001294,298,290,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,291,0,3,0,4
W00001295,299,284,0,0,2,2,0,2,0,0,8,0,1,0,0,0,0,0,0,286,0,9,4,0
W00001296,308,299,1,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,302,0,5,1,0
W00001297,243,236,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,241,0,1,0,1
W00001298,204,189,3,0,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,201,1,0,2,0
W00001299,239,231,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,238,0,0,0,1
W00001300,248,214,0,2,9,1,0,5,1,4,0,0,7,1,1,1,0,0,2,225,2,12,7,2
W00001301,347,232,0,0,11,3,3,1,0,1,0,0,71,20,1,1,0,2,1,243,2,92,7,3
W00001302,287,264,0,0,6,1,0,0,0,5,0,0,10,1,0,0,0,0,0,270,0,16,1,0
W00001303,287,276,0,0,5,0,0,4,1,0,0,0,0,1,0,0,0,0,0,281,0,1,5,0
W00001304,275,271,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,273,0,1,1,0
W00001305,198,191,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
W00001306,329,318,3,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,327,0,0,2,0
W00001307,285,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
W00001308,287,280,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,282,0,0,5,0
W00001309,335,328,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,329,0,1,4,1
W00001310,430,414,4,0,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,427,0,2,1,0
W00001311,243,234,1,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,240,1,0,2,0
W00001312,319,311,1,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,312,0,5,2,0
W00001313,213,204,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,208,0,0,4,1
W00001314,281,271,0,1,3,0,1,0,0,3,0,0,0,2,0,0,0,0,0,275,0,5,1,0
W00001315,281,276,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,277,0,4,0,0
W00001316,264,260,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0
W00001317,342,320,0,0,0,2,5,0,2,3,3,0,0,5,1,0,0,0,1,320,1,11,9,1
W00001318,293,288,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,289,0,2,2,0
W00001319,256,246,2,1,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,249,0,5,2,0
W00001320,254,252,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,1,0
W00001321,228,221,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0
W00001322,282,275,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,278,0,0,4,0
W00001323,308,301,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,305,0,2,0,1
W00001324,353,345,1,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,348,3,2,0,0
W00001325,389,382,0,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,386,0,1,2,0
W00001326,281,275,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,276,0,3,2,0
W00001327,307,287,2,0,3,0,0,1,1,4,0,0,0,9,0,0,0,0,0,292,0,13,2,0
W00001328,331,310,4,0,5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,319,0,8,3,1
W00001329,376,365,1,0,2,1,0,3,0,1,0,0,0,1,0,0,0,0,2,368,0,2,4,2
W00001330,286,269,1,3,2,0,0,1,0,3,0,0,0,0,3,0,0,0,4,275,3,3,1,4
W00001331,327,317,0,0,3,1,1,1,0,0,0,0,0,0,4,0,0,0,0,320,4,0,3,0
W00001332,378,373,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,375,1,2,0,0
W00001333,339,328,3,0,1,0,0,1,0,1,0,0,3,0,0,0,0,2,0,332,0,4,1,2
W00001334,364,354,3,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,0,358,1,0,4,1
W00001335,241,229,2,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,238,0,2,1,0
W00001336,299,294,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0
W00001337,324,322,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,323,1,0,0,0
W00001338,348,342,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,344,0,3,1,0
W00001339,288,284,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
W00001340,351,339,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,347,0,0,2,2
W00001341,267,255,1,0,6,2,0,1,0,0,1,0,0,0,1,0,0,0,0,262,1,1,3,0
W00001342,322,314,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,1,0
W00001343,343,338,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,341,1,1,0,0
W00001344,294,288,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,292,1,1,0,0
W00001345,314,311,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,312,0,2,0,0
W00001346,253,238,0,0,10,0,0,4,0,0,0,0,0,1,0,0,0,0,0,248,0,1,4,0
W00001347,297,290,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,294,0,3,0,0
W00001348,256,249,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,252,1,1,2,0
W00001349,297,285,2,0,1,0,0,1,1,3,0,0,4,0,0,0,0,0,0,288,0,7,2,0
W00001350,316,312,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0
W00001351,313,306,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,1,308,0,1,3,1
W00001352,246,235,2,0,1,0,0,2,1,1,0,0,0,3,0,0,0,1,0,238,0,4,3,1
W00001353,252,238,0,0,6,1,0,0,0,2,0,5,0,0,0,0,0,0,0,244,0,7,1,0
W00001354,255,248,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,251,0,3,1,0
W00001355,318,301,3,0,5,0,0,0,1,2,0,5,0,1,0,0,0,0,0,309,0,8,1,0
W00001356,451,445,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,447,0,2,0,2
W00001357,313,283,1,0,21,1,1,0,0,0,0,0,6,0,0,0,0,0,0,305,0,6,2,0
W00001358,324,322,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,1,0
W00001359,234,228,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,2,0
W00001360,365,335,3,0,23,2,0,0,0,0,1,1,0,0,0,0,0,0,0,361,0,2,2,0
W00001361,254,251,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,251,1,0,2,0
W00001362,388,334,5,3,38,2,0,1,3,0,1,0,0,0,0,0,0,0,1,380,0,1,6,1
W00001363,303,287,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0
W00001364,285,279,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,283,0,0,2,0
W00001365,290,281,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,1,0
W00001366,306,300,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,304,0,1,1,0
W00001367,292,277,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,3,0
W00001368,360,353,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,1,0
W00001369,282,253,6,0,9,2,1,2,0,1,0,2,3,1,0,0,0,0,2,268,0,7,5,2
W00001370,296,290,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,292,0,2,2,0
W00001371,273,267,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,270,0,1,2,0
W00001372,309,294,5,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,307,0,1,1,0
W00001373,503,467,3,0,22,1,1,0,2,6,0,0,1,0,0,0,0,0,0,492,0,7,4,0
W00001374,285,268,0,0,4,4,0,2,1,4,0,0,1,1,0,0,0,0,0,272,0,6,7,0
W00001375,344,334,3,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,342,1,1,0,0
W00001376,350,333,4,0,0,3,0,0,0,1,0,7,1,0,1,0,0,0,0,337,1,9,3,0
W00001377,347,334,1,0,5,1,0,1,3,0,0,0,0,1,0,0,0,1,0,340,0,1,5,1
W00001378,289,280,1,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,286,0,2,1,0
W00001379,318,302,2,0,2,0,1,2,0,3,0,0,0,2,1,3,0,0,0,306,4,5,3,0
W00001380,328,315,1,1,5,3,0,0,0,2,0,0,0,1,0,0,0,0,0,322,0,3,3,0
W00001381,271,255,1,0,7,0,0,0,0,4,0,0,2,1,0,0,0,0,1,263,0,7,0,1
W00001382,278,269,0,0,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,272,0,1,5,0
W00001383,305,303,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,304,0,1,0,0
W00001384,264,251,1,0,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,260,0,1,3,0
W00001385,323,314,2,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,320,0,1,2,0
W00001386,283,273,1,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,280,0,0,3,0
W00001387,326,305,4,0,2,0,2,4,0,0,1,0,2,5,1,0,0,0,0,311,1,8,6,0
W00001388,358,353,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0
W00001389,367,360,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,366,0,1,0,0
W00001390,334,328,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0
W00001391,437,431,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,434,0,1,1,1
W00001392,285,276,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,2,0
W00001393,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0
W00001394,227,219,1,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,223,2,0,1,1
W00001395,324,322,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0
W00001396,261,250,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0
W00001397,295,292,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,1,0
W00001398,221,214,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,218,0,2,1,0
W00001399,290,285,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,1,0
W00001400,272,262,3,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,269,0,3,0,0
W00001401,350,342,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,1,345,0,3,1,1
