ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00003320,304,304,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0
N00003321,411,411,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0
N00003322,410,408,0,0,0,0,0,0,0,0,0,2,0,408,0,0,2,0
N00003323,455,455,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0
N00003324,358,356,0,0,0,0,1,0,0,0,0,1,0,356,0,1,1,0
N00003325,429,423,0,0,2,0,0,0,0,0,0,4,0,423,0,2,4,0
N00003326,661,652,0,0,0,0,0,0,0,4,0,5,0,652,4,0,5,0
N00003327,375,370,4,0,1,0,0,0,0,0,0,0,0,370,0,5,0,0
N00003328,214,207,4,0,0,0,0,0,0,2,0,1,0,207,2,4,1,0
N00003329,338,338,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0
N00003330,328,314,2,0,5,0,0,0,0,0,0,5,2,314,0,7,5,2
N00003331,442,439,0,0,0,0,0,1,0,0,0,1,1,439,0,1,1,1
N00003332,395,394,0,0,0,0,0,0,0,0,0,0,1,394,0,0,0,1
N00003333,305,303,1,0,0,0,0,1,0,0,0,0,0,303,0,2,0,0
N00003334,321,318,0,0,0,0,0,0,0,0,0,1,2,318,0,0,1,2
N00003335,244,243,1,0,0,0,0,0,0,0,0,0,0,243,0,1,0,0
N00003336,402,397,4,0,0,0,0,0,0,0,0,0,1,397,0,4,0,1
N00003337,302,294,0,0,0,0,0,0,0,0,0,8,0,294,0,0,8,0
N00003338,248,248,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
N00003339,414,393,0,0,10,0,0,1,0,1,0,8,1,393,1,11,8,1
N00003340,272,268,0,0,0,0,0,0,0,0,0,4,0,268,0,0,4,0
N00003341,302,294,0,0,3,0,0,0,0,0,1,1,3,294,1,3,1,3
N00003342,367,364,0,1,0,0,0,0,0,0,0,2,0,365,0,0,2,0
N00003343,294,287,0,0,4,0,0,2,0,0,0,1,0,287,0,6,1,0
N00003344,288,288,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
N00003345,360,360,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0
N00003346,480,480,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0
N00003347,453,453,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0
N00003348,599,598,0,0,0,0,0,0,0,0,1,0,0,598,1,0,0,0
N00003349,1063,1055,0,0,0,0,0,0,0,1,0,6,1,1055,1,0,6,1
N00003350,595,590,3,0,0,0,0,0,0,0,0,1,1,590,0,3,1,1
N00003351,413,413,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0
N00003352,461,461,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0
N00003353,414,408,5,0,1,0,0,0,0,0,0,0,0,408,0,6,0,0
N00003354,508,499,0,0,0,1,0,0,0,3,0,5,0,499,3,1,5,0
N00003355,492,490,2,0,0,0,0,0,0,0,0,0,0,490,0,2,0,0
N00003356,618,605,0,0,1,3,0,0,0,3,0,5,1,605,3,4,5,1
N00003357,336,334,1,0,0,0,0,0,0,0,0,1,0,334,0,1,1,0
N00003358,423,419,1,0,0,0,0,0,0,0,0,3,0,419,0,1,3,0
N00003359,374,374,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0
N00003360,212,204,3,0,0,0,0,1,0,0,0,4,0,204,0,4,4,0
N00003361,279,271,0,0,4,0,0,0,0,4,0,0,0,271,4,4,0,0
N00003362,358,350,1,0,0,0,0,0,0,1,0,0,6,350,1,1,0,6
N00003363,706,696,3,0,0,0,0,1,0,0,0,6,0,696,0,4,6,0
N00003364,408,397,2,0,0,0,0,0,0,0,0,0,9,397,0,2,0,9
N00003365,470,456,5,0,0,0,0,5,0,0,0,4,0,456,0,10,4,0
N00003366,293,285,1,0,4,0,0,0,0,1,0,2,0,285,1,5,2,0
N00003367,328,318,1,0,1,0,0,3,0,5,0,0,0,318,5,5,0,0
N00003368,289,273,0,1,5,0,0,0,0,0,0,10,0,274,0,5,10,0
N00003369,284,275,1,0,1,0,0,4,0,0,0,3,0,275,0,6,3,0
N00003370,283,275,0,0,4,0,0,4,0,0,0,0,0,275,0,8,0,0
N00003371,321,305,5,0,6,0,0,4,0,0,0,0,1,305,0,15,0,1
N00003372,351,334,1,1,5,0,0,8,0,0,0,2,0,335,0,14,2,0
N00003373,309,307,0,0,0,0,0,2,0,0,0,0,0,307,0,2,0,0
N00003374,272,262,0,0,3,0,0,2,0,0,1,4,0,262,1,5,4,0
N00003375,243,240,1,0,1,0,0,0,0,0,0,0,1,240,0,2,0,1
N00003376,300,286,0,0,0,2,0,8,0,0,0,4,0,286,0,10,4,0
N00003377,252,234,0,0,0,0,0,15,0,1,0,2,0,234,1,15,2,0
N00003378,244,243,0,0,0,0,0,0,0,0,0,0,1,243,0,0,0,1
N00003379,283,280,0,0,0,0,0,0,0,2,1,0,0,280,3,0,0,0
N00003380,338,330,6,0,0,0,0,1,0,0,0,1,0,330,0,7,1,0
N00003381,330,328,1,0,0,0,0,0,0,0,0,1,0,328,0,1,1,0
N00003382,225,222,0,0,1,0,0,1,0,0,0,0,1,222,0,2,0,1
N00003383,263,253,1,0,3,0,0,0,0,0,1,4,1,253,1,4,4,1
N00003384,405,394,4,0,0,0,0,4,0,0,0,3,0,394,0,8,3,0
N00003385,448,434,0,0,4,1,0,6,0,0,0,3,0,434,0,11,3,0
N00003386,369,361,2,0,0,0,0,0,0,0,2,4,0,361,2,2,4,0
N00003387,341,341,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0
N00003388,346,344,0,0,0,0,0,0,0,0,0,1,1,344,0,0,1,1
N00003389,376,364,1,0,8,0,0,0,0,0,1,2,0,364,1,9,2,0
N00003390,358,357,0,0,1,0,0,0,0,0,0,0,0,357,0,1,0,0
N00003391,372,371,0,0,0,0,0,0,0,0,0,1,0,371,0,0,1,0
N00003392,434,432,0,0,0,0,0,0,0,0,0,2,0,432,0,0,2,0
N00003393,424,424,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0
N00003394,392,390,2,0,0,0,0,0,0,0,0,0,0,390,0,2,0,0
N00003395,279,276,1,0,0,0,0,2,0,0,0,0,0,276,0,3,0,0
N00003396,436,436,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0
N00003397,258,255,0,1,0,0,0,0,0,0,0,2,0,256,0,0,2,0
N00003398,378,378,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0
N00003399,416,405,0,1,4,0,0,0,0,0,0,5,1,406,0,4,5,1
N00003400,424,413,0,0,2,0,0,4,0,2,1,1,1,413,3,6,1,1
N00003401,369,368,1,0,0,0,0,0,0,0,0,0,0,368,0,1,0,0
N00003402,411,409,0,0,0,0,0,1,0,0,0,0,1,409,0,1,0,1
N00003403,269,263,0,1,0,0,0,0,0,1,0,4,0,264,1,0,4,0
N00003404,296,296,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0
N00003405,343,343,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0
N00003406,384,369,0,0,5,0,0,4,0,0,3,3,0,369,3,9,3,0
N00003407,558,540,12,0,6,0,0,0,0,0,0,0,0,540,0,18,0,0
N00003408,531,523,0,0,4,0,0,3,0,0,0,1,0,523,0,7,1,0
N00003409,341,336,5,0,0,0,0,0,0,0,0,0,0,336,0,5,0,0
N00003410,652,629,5,2,9,0,0,4,0,0,0,2,1,631,0,18,2,1
N00003411,283,278,1,0,2,0,0,0,0,0,0,2,0,278,0,3,2,0
N00003412,292,289,0,0,0,0,0,0,0,2,0,1,0,289,2,0,1,0
N00003413,271,271,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
N00003414,377,369,0,1,1,3,0,0,0,0,0,1,2,370,0,4,1,2
N00003415,309,309,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0
N00003416,300,299,1,0,0,0,0,0,0,0,0,0,0,299,0,1,0,0
N00003417,253,251,0,0,0,0,0,0,0,0,0,2,0,251,0,0,2,0
N00003418,254,250,0,0,0,0,0,1,0,0,0,3,0,250,0,1,3,0
N00003419,314,298,0,0,12,0,0,3,0,0,0,1,0,298,0,15,1,0
N00003420,299,290,0,0,0,0,0,9,0,0,0,0,0,290,0,9,0,0
N00003421,295,289,0,1,0,0,0,3,0,1,0,1,0,290,1,3,1,0
N00003422,632,610,0,0,16,0,0,0,0,3,1,2,0,610,4,16,2,0
N00003423,516,462,1,0,10,0,0,34,0,1,0,5,3,462,1,45,5,3
N00003424,294,293,0,0,0,0,0,1,0,0,0,0,0,293,0,1,0,0
N00003425,196,179,0,0,12,0,0,4,0,0,0,0,1,179,0,16,0,1
N00003426,728,722,2,0,0,0,0,0,0,2,2,0,0,722,4,2,0,0
N00003427,300,294,4,0,0,0,0,1,0,1,0,0,0,294,1,5,0,0
N00003428,277,277,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0
N00003429,285,280,0,0,0,0,0,0,0,0,0,5,0,280,0,0,5,0
N00003430,277,269,2,0,3,0,0,0,0,0,0,2,1,269,0,5,2,1
N00003431,308,307,0,0,0,0,0,0,0,0,0,1,0,307,0,0,1,0
N00003432,283,281,1,0,0,0,0,0,0,0,0,1,0,281,0,1,1,0
N00003433,279,268,0,0,4,5,0,0,0,0,0,2,0,268,0,9,2,0
N00003434,278,278,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
N00003435,209,204,0,0,0,0,0,3,0,0,0,2,0,204,0,3,2,0
N00003436,316,312,0,0,0,0,0,4,0,0,0,0,0,312,0,4,0,0
N00003437,339,336,0,0,3,0,0,0,0,0,0,0,0,336,0,3,0,0
N00003438,354,343,4,0,0,0,0,3,0,0,0,4,0,343,0,7,4,0
N00003439,272,268,1,0,3,0,0,0,0,0,0,0,0,268,0,4,0,0
N00003440,283,283,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0
N00003441,340,339,1,0,0,0,0,0,0,0,0,0,0,339,0,1,0,0
N00003442,214,208,5,0,0,0,0,0,0,0,0,1,0,208,0,5,1,0
N00003443,713,712,0,0,0,0,0,0,0,0,0,1,0,712,0,0,1,0
N00003444,424,421,0,0,0,1,0,0,0,0,0,2,0,421,0,1,2,0
N00003445,509,509,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0
N00003446,413,413,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0
N00003447,273,272,0,0,0,0,0,0,0,0,0,0,1,272,0,0,0,1
N00003448,540,536,0,0,0,0,0,2,0,0,0,2,0,536,0,2,2,0
N00003449,431,429,0,0,0,0,0,1,0,0,0,1,0,429,0,1,1,0
N00003450,353,352,0,0,0,0,0,0,0,0,1,0,0,352,1,0,0,0
N00003451,620,618,0,0,0,0,0,1,0,0,1,0,0,618,1,1,0,0
N00003452,440,440,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0
N00003453,376,351,7,0,0,0,0,0,0,8,4,1,5,351,12,7,1,5
N00003454,328,317,0,0,0,0,0,1,0,0,5,5,0,317,5,1,5,0
N00003455,305,287,8,0,0,0,0,0,2,1,2,5,0,287,5,8,5,0
N00003456,305,281,0,0,0,2,0,2,0,4,5,5,6,281,9,4,5,6
N00003457,289,278,6,0,0,0,0,0,0,5,0,0,0,278,5,6,0,0
N00003458,338,337,0,0,0,0,0,0,0,1,0,0,0,337,1,0,0,0
N00003459,240,235,0,0,0,0,0,0,0,4,0,0,1,235,4,0,0,1
N00003460,403,398,0,0,0,0,0,1,0,4,0,0,0,398,4,1,0,0
N00003461,329,319,1,0,0,0,0,0,1,1,5,2,0,319,7,1,2,0
N00003462,377,369,2,0,0,0,0,0,0,6,0,0,0,369,6,2,0,0
N00003463,491,490,1,0,0,0,0,0,0,0,0,0,0,490,0,1,0,0
N00003464,364,354,0,0,6,0,0,0,0,0,2,2,0,354,2,6,2,0
N00003465,267,266,0,0,0,0,0,0,0,0,0,1,0,266,0,0,1,0
N00003466,310,309,1,0,0,0,0,0,0,0,0,0,0,309,0,1,0,0
N00003467,473,463,0,0,1,1,0,1,0,0,0,5,2,463,0,3,5,2
N00003468,253,249,1,0,1,0,0,0,0,0,0,2,0,249,0,2,2,0
N00003469,373,368,1,0,0,0,0,0,1,0,0,3,0,368,1,1,3,0
N00003470,336,332,0,0,2,0,0,2,0,0,0,0,0,332,0,4,0,0
N00003471,274,274,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0
N00003472,310,306,0,0,4,0,0,0,0,0,0,0,0,306,0,4,0,0
N00003473,365,365,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0
N00003474,449,433,1,0,4,0,0,0,0,0,0,2,9,433,0,5,2,9
N00003475,1177,1167,0,0,0,0,0,0,1,7,0,2,0,1167,8,0,2,0
N00003476,734,726,0,1,0,0,0,4,0,0,0,0,3,727,0,4,0,3
N00003477,462,452,0,0,4,0,0,1,1,2,0,2,0,452,3,5,2,0
N00003478,817,799,2,0,1,0,0,1,0,0,1,10,3,799,1,4,10,3
N00003479,814,806,1,1,2,0,0,1,0,0,0,3,0,807,0,4,3,0
N00003480,258,253,0,0,5,0,0,0,0,0,0,0,0,253,0,5,0,0
N00003481,175,155,4,0,12,0,0,0,0,4,0,0,0,155,4,16,0,0
N00003482,253,240,0,0,5,2,0,0,0,4,0,0,2,240,4,7,0,2
N00003483,341,340,0,0,0,0,0,0,0,0,0,1,0,340,0,0,1,0
N00003484,313,306,0,1,6,0,0,0,0,0,0,0,0,307,0,6,0,0
N00003485,265,260,0,0,0,0,0,1,0,0,0,4,0,260,0,1,4,0
N00003486,355,336,1,6,10,0,0,1,0,0,0,1,0,342,0,12,1,0
N00003487,327,326,0,0,0,0,0,0,0,0,0,0,1,326,0,0,0,1
N00003488,284,274,2,0,0,0,0,7,0,0,0,1,0,274,0,9,1,0
N00003489,704,698,0,0,0,0,0,3,0,1,0,2,0,698,1,3,2,0
N00003490,265,260,0,0,0,0,0,0,0,0,0,5,0,260,0,0,5,0
N00003491,636,629,4,0,0,0,0,0,1,0,0,2,0,629,1,4,2,0
N00003492,370,369,0,0,0,1,0,0,0,0,0,0,0,369,0,1,0,0
N00003493,715,708,0,0,0,0,0,4,0,0,0,3,0,708,0,4,3,0
N00003494,763,758,0,0,0,0,0,1,0,0,1,1,2,758,1,1,1,2
N00003495,395,395,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0
N00003496,637,624,1,8,0,0,0,4,0,0,0,0,0,632,0,5,0,0
N00003497,393,391,0,0,0,0,0,0,1,0,0,1,0,391,1,0,1,0
N00003498,234,227,0,0,4,0,0,0,0,0,0,3,0,227,0,4,3,0
N00003499,231,222,0,0,4,0,0,0,0,0,0,0,5,222,0,4,0,5
N00003500,295,274,0,0,12,7,0,0,1,0,0,1,0,274,1,19,1,0
N00003501,276,272,0,0,0,0,0,1,0,0,0,3,0,272,0,1,3,0
N00003502,202,199,1,0,0,0,0,0,0,0,0,2,0,199,0,1,2,0
N00003503,349,308,1,0,28,2,0,1,0,4,0,3,2,308,4,32,3,2
N00003504,324,316,0,0,4,0,0,0,1,0,0,3,0,316,1,4,3,0
N00003505,198,197,0,0,1,0,0,0,0,0,0,0,0,197,0,1,0,0
N00003506,396,383,0,0,4,0,0,7,0,0,0,1,1,383,0,11,1,1
N00003507,248,241,0,0,4,0,0,3,0,0,0,0,0,241,0,7,0,0
N00003508,293,278,0,0,11,0,0,4,0,0,0,0,0,278,0,15,0,0
N00003509,303,287,0,0,8,0,0,7,0,0,0,0,1,287,0,15,0,1
N00003510,312,301,2,0,4,0,0,0,1,0,1,3,0,301,2,6,3,0
N00003511,259,252,1,0,5,0,0,0,0,0,1,0,0,252,1,6,0,0
N00003512,304,289,3,0,8,0,0,3,0,0,0,0,1,289,0,14,0,1
N00003513,479,463,4,0,10,0,0,1,0,0,0,0,1,463,0,15,0,1
N00003514,666,652,0,0,0,0,0,1,0,1,2,10,0,652,3,1,10,0
N00003515,261,261,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0
N00003516,334,333,0,0,0,0,0,0,0,0,0,1,0,333,0,0,1,0
N00003517,615,611,0,0,0,0,0,2,0,0,0,1,1,611,0,2,1,1
N00003518,280,280,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
N00003519,206,200,1,0,0,0,0,0,0,0,1,3,1,200,1,1,3,1
N00003520,285,283,0,0,0,0,0,1,0,0,0,0,1,283,0,1,0,1
N00003521,687,662,1,0,0,0,0,0,4,8,3,5,4,662,15,1,5,4
N00003522,408,400,0,0,0,0,0,0,0,3,0,4,1,400,3,0,4,1
N00003523,444,443,0,0,0,0,0,1,0,0,0,0,0,443,0,1,0,0
N00003524,1204,1162,1,0,3,0,0,5,0,5,2,19,7,1162,7,9,19,7
N00003525,350,348,0,0,2,0,0,0,0,0,0,0,0,348,0,2,0,0
N00003526,285,276,0,0,1,2,0,1,0,0,2,3,0,276,2,4,3,0
N00003527,527,523,0,0,0,0,0,0,0,0,0,4,0,523,0,0,4,0
N00003528,898,897,0,0,0,0,0,0,0,0,0,1,0,897,0,0,1,0
N00003529,442,438,4,0,0,0,0,0,0,0,0,0,0,438,0,4,0,0
N00003530,460,448,0,11,0,0,0,0,0,0,0,1,0,459,0,0,1,0
N00003531,421,420,0,0,0,0,0,0,0,0,0,1,0,420,0,0,1,0
N00003532,461,456,0,1,0,0,0,0,0,0,0,4,0,457,0,0,4,0
N00003533,618,612,1,5,0,0,0,0,0,0,0,0,0,617,0,1,0,0
N00003534,304,302,0,2,0,0,0,0,0,0,0,0,0,304,0,0,0,0
N00003535,459,457,1,0,0,0,0,0,0,0,0,1,0,457,0,1,1,0
N00003536,504,504,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0
N00003537,339,338,0,0,0,0,0,0,0,0,0,1,0,338,0,0,1,0
N00003538,448,447,0,0,0,0,0,0,0,0,0,0,1,447,0,0,0,1
N00003539,348,345,0,0,2,0,0,1,0,0,0,0,0,345,0,3,0,0
N00003540,252,252,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0
N00003541,278,273,1,0,1,1,0,0,0,0,0,1,1,273,0,3,1,1
N00003542,260,260,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0
N00003543,574,557,4,0,5,0,0,7,0,0,0,1,0,557,0,16,1,0
N00003544,388,386,0,0,0,0,0,0,0,0,0,0,2,386,0,0,0,2
N00003545,467,462,1,0,0,0,0,0,0,0,0,4,0,462,0,1,4,0
N00003546,314,311,0,0,0,0,0,1,0,0,0,2,0,311,0,1,2,0
N00003547,665,656,3,0,1,0,0,0,1,0,0,4,0,656,1,4,4,0
N00003548,1769,1749,1,1,3,0,0,1,0,0,2,9,3,1750,2,5,9,3
N00003549,550,549,1,0,0,0,0,0,0,0,0,0,0,549,0,1,0,0
N00003550,520,504,2,0,8,0,0,3,0,0,0,3,0,504,0,13,3,0
N00003551,465,445,0,1,11,0,0,4,0,0,0,4,0,446,0,15,4,0
N00003552,418,404,1,0,3,0,0,6,0,0,0,3,1,404,0,10,3,1
N00003553,396,388,1,0,1,0,0,2,0,0,0,4,0,388,0,4,4,0
N00003554,243,243,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0
N00003555,351,347,3,0,0,0,0,0,0,0,0,0,1,347,0,3,0,1
N00003556,686,683,0,0,0,0,0,0,0,0,0,3,0,683,0,0,3,0
N00003557,249,247,1,0,1,0,0,0,0,0,0,0,0,247,0,2,0,0
N00003558,496,495,1,0,0,0,0,0,0,0,0,0,0,495,0,1,0,0
N00003559,565,557,0,0,0,0,0,0,0,0,0,0,8,557,0,0,0,8
N00003560,533,531,0,0,0,0,0,0,0,0,0,2,0,531,0,0,2,0
N00003561,459,458,0,0,0,0,0,0,0,0,0,0,1,458,0,0,0,1
N00003562,421,418,1,0,0,0,0,0,1,0,0,0,1,418,1,1,0,1
N00003563,467,462,0,0,0,0,0,3,0,0,0,0,2,462,0,3,0,2
N00003564,401,399,2,0,0,0,0,0,0,0,0,0,0,399,0,2,0,0
N00003565,435,435,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0
N00003566,541,541,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0
N00003567,491,490,0,0,0,0,0,0,0,0,0,0,1,490,0,0,0,1
N00003568,412,411,1,0,0,0,0,0,0,0,0,0,0,411,0,1,0,0
N00003569,488,488,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0
N00003570,526,519,5,0,0,0,0,0,0,0,0,2,0,519,0,5,2,0
N00003571,308,307,0,0,0,0,0,0,0,0,0,1,0,307,0,0,1,0
N00003572,491,489,0,0,0,0,0,0,0,0,0,1,1,489,0,0,1,1
N00003573,450,449,0,0,0,0,0,0,0,0,0,0,1,449,0,0,0,1
N00003574,461,451,7,0,0,0,0,1,0,0,0,2,0,451,0,8,2,0
N00003575,511,508,0,0,1,0,0,0,0,0,0,1,1,508,0,1,1,1
N00003576,518,508,0,0,0,0,0,4,0,0,0,4,2,508,0,4,4,2
N00003577,409,409,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0
N00003578,551,549,1,0,0,0,0,0,0,0,0,0,1,549,0,1,0,1
N00003579,503,499,1,0,0,0,0,0,0,0,0,3,0,499,0,1,3,0
N00003580,425,425,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0
N00003581,698,693,0,0,0,0,0,0,0,0,0,1,4,693,0,0,1,4
N00003582,557,549,0,0,8,0,0,0,0,0,0,0,0,549,0,8,0,0
N00003583,666,666,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0
N00003584,298,297,0,1,0,0,0,0,0,0,0,0,0,298,0,0,0,0
N00003585,333,333,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0
N00003586,300,299,0,0,0,0,0,0,0,0,0,1,0,299,0,0,1,0
N00003587,507,507,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0
N00003588,622,620,1,0,0,0,0,0,0,0,0,1,0,620,0,1,1,0
N00003589,570,570,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0
N00003590,658,657,0,0,0,0,0,0,0,0,0,0,1,657,0,0,0,1
N00003591,565,562,1,0,1,0,0,1,0,0,0,0,0,562,0,3,0,0
N00003592,369,367,0,0,0,0,0,0,1,0,0,1,0,367,1,0,1,0
N00003593,587,585,0,0,0,0,0,0,0,0,0,0,2,585,0,0,0,2
N00003594,914,906,4,0,0,0,1,0,0,0,0,3,0,906,0,5,3,0
N00003595,363,356,2,0,3,0,0,0,0,0,0,1,1,356,0,5,1,1
N00003596,301,300,0,0,0,0,0,0,0,0,0,1,0,300,0,0,1,0
N00003597,476,474,0,0,0,0,0,0,0,0,0,0,2,474,0,0,0,2
N00003598,382,380,0,0,2,0,0,0,0,0,0,0,0,380,0,2,0,0
N00003599,403,401,1,0,1,0,0,0,0,0,0,0,0,401,0,2,0,0
N00003600,367,359,6,0,0,0,0,0,0,0,0,1,1,359,0,6,1,1
N00003601,368,368,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0
N00003602,392,383,5,0,1,0,0,0,0,0,0,0,3,383,0,6,0,3
N00003603,356,352,0,0,0,0,0,0,0,1,0,3,0,352,1,0,3,0
N00003604,330,328,1,0,0,0,0,0,0,1,0,0,0,328,1,1,0,0
N00003605,320,316,2,0,0,0,0,0,0,0,0,1,1,316,0,2,1,1
N00003606,353,344,3,0,4,0,0,0,0,1,0,1,0,344,1,7,1,0
N00003607,502,494,4,0,2,0,0,0,0,0,0,2,0,494,0,6,2,0
N00003608,475,467,0,0,2,0,0,0,0,0,0,5,1,467,0,2,5,1
N00003609,324,321,1,0,2,0,0,0,0,0,0,0,0,321,0,3,0,0
N00003610,294,291,1,0,2,0,0,0,0,0,0,0,0,291,0,3,0,0
N00003611,263,261,1,0,1,0,0,0,0,0,0,0,0,261,0,2,0,0
N00003612,472,468,2,0,0,0,0,0,0,0,0,0,2,468,0,2,0,2
N00003613,450,450,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0
N00003614,507,507,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0
N00003615,361,358,1,0,0,0,0,2,0,0,0,0,0,358,0,3,0,0
N00003616,367,364,3,0,0,0,0,0,0,0,0,0,0,364,0,3,0,0
N00003617,341,340,1,0,0,0,0,0,0,0,0,0,0,340,0,1,0,0
N00003618,448,442,3,0,0,0,0,1,1,0,0,1,0,442,1,4,1,0
N00003619,420,420,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0
N00003620,494,494,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0
N00003621,427,426,0,0,0,0,0,0,0,0,0,1,0,426,0,0,1,0
N00003622,601,598,0,0,0,0,0,0,0,0,0,3,0,598,0,0,3,0
N00003623,301,301,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0
N00003624,666,658,0,0,2,0,0,0,0,0,0,6,0,658,0,2,6,0
N00003625,431,425,0,0,0,0,0,0,1,0,0,5,0,425,1,0,5,0
N00003626,390,390,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0
N00003627,340,340,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0
N00003628,313,307,0,0,0,0,0,3,0,0,0,1,2,307,0,3,1,2
N00003629,284,282,0,0,1,0,0,0,1,0,0,0,0,282,1,1,0,0
N00003630,595,588,6,0,0,0,0,0,0,0,0,1,0,588,0,6,1,0
N00003631,205,204,0,0,0,0,0,0,0,0,0,1,0,204,0,0,1,0
N00003632,274,271,0,0,0,0,0,0,0,0,0,0,3,271,0,0,0,3
N00003633,259,259,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0
N00003634,315,315,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0
N00003635,337,334,1,0,0,0,0,0,0,0,0,2,0,334,0,1,2,0
N00003636,341,340,0,0,0,0,0,1,0,0,0,0,0,340,0,1,0,0
N00003637,380,373,0,0,4,0,0,2,0,0,0,1,0,373,0,6,1,0
N00003638,441,433,2,0,3,0,0,1,0,0,0,1,1,433,0,6,1,1
N00003639,312,312,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0
N00003640,319,317,0,0,1,0,0,0,0,0,0,1,0,317,0,1,1,0
N00003641,472,472,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0
N00003642,341,338,0,0,0,0,0,0,0,1,0,1,1,338,1,0,1,1
N00003643,416,413,1,0,0,0,0,0,0,0,1,1,0,413,1,1,1,0
N00003644,301,301,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0
N00003645,488,486,1,0,0,0,0,0,0,0,0,1,0,486,0,1,1,0
N00003646,548,544,3,0,0,0,0,0,0,0,0,1,0,544,0,3,1,0
N00003647,678,664,12,0,1,0,0,0,0,0,0,1,0,664,0,13,1,0
N00003648,464,464,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0
N00003649,448,448,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0
N00003650,414,412,1,0,0,0,0,0,0,0,0,1,0,412,0,1,1,0
N00003651,354,353,0,0,0,0,0,0,0,0,0,0,1,353,0,0,0,1
N00003652,642,633,1,0,8,0,0,0,0,0,0,0,0,633,0,9,0,0
N00003653,351,346,0,0,4,0,0,0,0,0,0,1,0,346,0,4,1,0
